"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5286","0","99.4","35.1","0.6","177"
"","Haryana","5837","471","108.0","76.6","-2.0","69"
"","Rajasthan","9745","0","206.0","70.5","-0.1","147"
"","Delhi","3801","0","62.8","49.2","1.3","290"
"","UP","12525","0","265.9","91.4","0.0","887"
"","Uttarakhand","1796","0","32.7","17.1","1.3","146"
"","HP","1408","0","26.8","21.4","0.5","97"
"","J&K","1769","442","37.5","39.1","-5.7","138"
"","Chandigarh","218","0","3.6","3.8","-0.2","6"
"WR","Chhattisgarh","3144","0","71.2","7.2","-1.5","277"
"","Gujarat","13314","0","279.2","83.3","0.7","422"
"","MP","11420","0","216.5","127.2","-2.8","291"
"","Maharashtra","19601","0","400.9","128.5","-3.6","440"
"","Goa","451","0","9.0","7.6","0.8","95"
"","DD","291","0","6.4","6.3","0.2","21"
"","DNH","689","0","15.8","16.0","-0.2","31"
"","Essar steel","482","0","9.7","10.4","-0.6","159"
"SR","Andhra Pradesh","6966","0","146.1","0.0","3.0","348"
"","Telangana","7807","0","153.6","69.2","0.9","245"
"","Karnataka","9218","0","194.5","56.1","1.2","339"
"","Kerala","3214","350","63.6","46.0","2.4","281"
"","Tamil Nadu","12979","0","280.9","138.9","3.8","403"
"","Pondy","310","0","6.5","6.7","-0.2","15"
"ER","Bihar","3620","100","59.0","58.4","-5.4","385"
"","DVC","2768","0","62.3","-31.3","-1.6","402"
"","Jharkhand","1231","0","24.2","15.2","2.1","158"
"","Odisha","3970","0","65.4","17.3","1.2","345"
"","West Bengal","6456","0","101.8","24.3","1.7","398"
"","Sikkim","95","0","1.8","1.5","0.3","25"
"NER","Arunachal Pradesh","99","1","1.7","1.8","-0.1","15"
"","Assam","1365","16","21.5","16.1","1.2","95"
"","Manipur","130","2","2.3","2.1","0.2","31"
"","Meghalaya","286","0","5.0","4.9","-0.4","43"
"","Mizoram","85","2","1.5","1.4","0.1","31"
"","Nagaland","103","1","2.2","1.7","0.4","25"
"","Tripura","216","0","3.3","1.1","0.4","26"
