"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7589","0","177.1","55.0","-0.8","95","0.0"
"","Haryana","7652","0","156.1","87.7","0.8","184","0.0"
"","Rajasthan","10154","0","219.9","40.6","6.4","705","0.0"
"","Delhi","4614","0","97.3","64.3","-1.0","98","0.0"
"","UP","15435","0","358.9","132.3","2.0","265","6.5"
"","Uttarakhand","1933","0","38.1","11.6","0.1","65","0.0"
"","HP","1435","0","27.4","6.2","1.8","305","0.0"
"","J&K","1993","498","40.1","30.6","-2.7","272","9.3"
"","Chandigarh","213","0","4.1","4.2","-0.1","36","0.0"
"WR","Chhattisgarh","4472","0","104.4","33.4","0.3","616","0.0"
"","Gujarat","17464","0","396.2","125.1","8.3","975","0.0"
"","MP","9680","0","216.1","101.4","-1.3","352","0.0"
"","Maharashtra","22109","0","488.3","181.7","-1.5","473","0.0"
"","Goa","540","0","14.0","11.0","-0.2","78","0.0"
"","DD","286","0","5.6","4.8","0.8","71","0.0"
"","DNH","723","0","17.0","15.7","1.2","100","0.0"
"","Essar steel","365","0","6.7","6.1","0.6","294","0.0"
"SR","Andhra Pradesh","7912","0","182.5","50.8","1.4","542","0.0"
"","Telangana","10488","0","227.6","102.3","2.1","706","0.0"
"","Karnataka","8553","0","181.4","16.6","-0.6","555","0.0"
"","Kerala","3382","0","68.5","31.1","0.8","241","0.0"
"","Tamil Nadu","12341","0","262.2","152.4","1.4","925","0.0"
"","Pondy","324","0","6.7","6.8","-0.1","33","0.0"
"ER","Bihar","4950","0","93.8","87.5","3.3","-","0.5"
"","DVC","2878","-1","58.0","-23.7","8.7","-","1.2"
"","Jharkhand","1000","0","21.1","15.9","-1.1","-","0.3"
"","Odisha","5266","-1","117.8","38.6","10.2","-","1.2"
"","West Bengal","8719","0","192.6","69.2","0.1","-","0.0"
"","Sikkim","90","0","1.1","1.0","0.1","-","0.0"
"NER","Arunachal Pradesh","124","2","2.2","2.3","-0.1","185","0.0"
"","Assam","1688","74","29.8","23.6","1.6","140","1.1"
"","Manipur","173","3","2.3","2.2","0.1","40","0.0"
"","Meghalaya","290","0","5.0","2.1","-0.1","45","0.0"
"","Mizoram","82","4","1.6","0.6","0.6","6","0.0"
"","Nagaland","113","2","2.3","1.8","0.0","8","0.0"
"","Tripura","286","2","5.2","4.2","0.3","52","0.0"
