"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9124","0","205.7","121.9","-1.5","231"
"","Haryana","7442","0","156.2","116.9","-1.7","216"
"","Rajasthan","6096","0","128.1","45.3","-1.3","170"
"","Delhi","4864","0","94.4","82.1","-0.7","225"
"","UP","12355","3875","273.4","139.4","0.2","447"
"","Uttarakhand","1749","35","35.5","13.8","0.1","209"
"","HP","1080","0","22.4","-1.0","0.9","149"
"","J&K","1751","438","28.5","18.0","-4.1","92"
"","Chandigarh","271","0","5.3","5.6","0.3","4"
"WR","Chhattisgarh","3208","96","75.0","28.2","2.4","335"
"","Gujarat","9370","0","235.2","11.7","-2.3","185"
"","MP","5829","0","115.2","61.2","-1.1","532"
"","Maharashtra","15835","52","350.2","87.3","-5.8","597"
"","Goa","325","0","7.1","6.0","0.7","56"
"","DD","279","0","6.3","6.0","0.3","49"
"","DNH","664","0","15.4","15.7","-0.3","26"
"","Essar steel","441","0","7.2","7.2","0.0","111"
"SR","Andhra Pradesh","6186","0","143.5","32.2","3.1","416"
"","Telangana","5896","0","135.0","84.9","1.5","440"
"","Karnataka","7783","400","159.9","31.4","2.6","477"
"","Kerala","2979","0","53.8","31.1","2.0","259"
"","Tamil Nadu","11727","0","263.2","91.7","1.8","504"
"","Pondy","286","0","6.1","6.2","-0.1","39"
"ER","Bihar","2881","0","62.4","59.3","1.0","20"
"","DVC","2439","0","58.5","-14.4","-2.1","100"
"","Jharkhand","997","0","20.5","13.3","-1.1","100"
"","Odisha","3303","0","62.0","17.5","-3.9","300"
"","West Bengal","5598","0","110.0","40.6","-5.2","150"
"","Sikkim","71","0","0.8","0.9","-0.2","20"
"NER","Arunachal Pradesh","60","25","1.4","1.5","-0.1","2"
"","Assam","1273","147","27.0","19.7","3.0","208"
"","Manipur","125","4","1.9","2.2","-0.3","47"
"","Meghalaya","269","1","4.3","1.4","-0.4","98"
"","Mizoram","74","1","1.2","1.1","0.0","24"
"","Nagaland","116","2","2.2","1.8","0.3","33"
"","Tripura","201","1","3.3","1.3","0.1","23"
