"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6002","0","119.0","34.1","-0.3","84","0.0"
"","Haryana","6902","0","132.4","80.5","0.6","229","1.1"
"","Rajasthan","12074","106","241.1","62.2","-1.1","168","0.0"
"","Delhi","4248","0","73.9","55.9","0.5","246","0.0"
"","UP","14362","0","294.9","117.8","-0.3","196","2.5"
"","Uttarakhand","2182","0","39.5","24.6","0.1","152","0.0"
"","HP","1657","0","29.9","24.5","0.1","195","0.1"
"","J&K","2548","637","51.6","43.8","2.9","377","12.2"
"","Chandigarh","240","0","3.8","4.0","-0.2","7","0.0"
"WR","Chhattisgarh","3840","0","82.9","39.5","-0.2","213","0.0"
"","Gujarat","15435","0","329.8","84.8","1.4","457","0.0"
"","MP","13799","0","253.4","141.7","-1.1","451","0.0"
"","Maharashtra","20255","0","413.7","127.5","-1.8","374","0.0"
"","Goa","485","0","11.9","9.2","2.2","39","0.0"
"","DD","317","0","7.1","6.9","0.2","37","0.0"
"","DNH","756","0","17.8","17.7","0.0","30","0.0"
"","Essar steel","489","0","10.3","9.1","1.2","284","0.0"
"SR","Andhra Pradesh","8087","0","163.4","67.7","0.3","436","0.0"
"","Telangana","9185","0","182.1","77.8","0.2","489","0.0"
"","Karnataka","11547","0","215.6","77.9","-0.6","406","0.0"
"","Kerala","3520","0","66.4","54.5","0.2","240","0.0"
"","Tamil Nadu","13145","0","265.1","137.5","0.5","404","0.0"
"","Pondy","348","0","6.7","7.3","-0.6","56","0.0"
"ER","Bihar","4436","0","76.7","72.4","0.2","460","0.0"
"","DVC","3178","0","65.2","-43.7","-0.6","396","0.0"
"","Jharkhand","1000","0","21.7","19.5","0.6","169","0.0"
"","Odisha","3883","0","72.8","29.2","0.2","267","0.0"
"","West Bengal","6861","0","121.5","27.5","1.4","309","0.0"
"","Sikkim","97","0","1.4","1.8","-0.5","18","0.0"
"NER","Arunachal Pradesh","110","2","2.2","1.8","0.4","40","0.0"
"","Assam","1365","15","23.3","17.3","1.5","119","0.2"
"","Manipur","175","3","2.8","3.1","-0.3","24","0.0"
"","Meghalaya","353","0","5.4","5.2","0.1","36","0.0"
"","Mizoram","102","2","1.7","1.5","0.0","13","0.0"
"","Nagaland","108","3","2.2","1.9","0.1","24","0.0"
"","Tripura","227","1","4.2","1.7","0.2","42","0.0"
