"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4846","0","93.8","64.7","-0.7","213","0.0"
"","Haryana","4703","0","93.2","68.6","0.7","282","0.0"
"","Rajasthan","11159","0","201.1","51.2","-2.3","239","0.0"
"","Delhi","3427","0","58.2","45.3","-0.2","237","0.0"
"","UP","12961","0","232.1","112.8","-0.4","880","0.0"
"","Uttarakhand","1892","0","33.8","17.8","1.2","252","0.0"
"","HP","1612","0","27.5","20.1","0.2","143","0.0"
"","J&K(UT) and Ladakh(UT)","2289","572","47.4","42.5","-1.4","221","11.2"
"","Chandigarh","190","0","3.1","3.1","0.0","18","0.0"
"WR","Chhattisgarh","3619","0","81.2","43.7","-0.7","772","0.0"
"","Gujarat","15557","0","335.6","113.3","4.0","814","0.0"
"","MP","11427","0","221.0","108.3","-2.9","636","0.0"
"","Maharashtra","22251","0","471.5","150.7","-2.6","997","0.0"
"","Goa","441","0","9.2","9.0","-0.3","128","0.1"
"","DD","324","0","7.4","6.9","0.5","44","0.0"
"","DNH","805","0","19.0","19.0","0.0","38","0.0"
"","Essar steel","799","0","5.4","5.3","0.1","266","0.0"
"SR","Andhra Pradesh","8760","0","182.4","83.0","-0.2","339","0.0"
"","Telangana","11301","0","226.7","126.4","-0.3","577","0.0"
"","Karnataka","11923","0","237.4","80.5","0.4","714","0.0"
"","Kerala","3694","0","73.9","60.2","1.2","215","0.0"
"","Tamil Nadu","13183","0","309.7","172.1","-0.8","430","0.0"
"","Pondy","331","0","7.4","7.7","-0.3","36","0.0"
"ER","Bihar","3814","0","71.0","63.8","-1.0","605","0.0"
"","DVC","2892","0","60.8","-33.7","0.5","422","0.0"
"","Jharkhand","1253","0","22.5","15.1","-1.3","119","0.0"
"","Odisha","3677","0","71.4","7.9","0.2","411","0.0"
"","West Bengal","5884","0","104.9","23.8","-0.6","320","0.0"
"","Sikkim","99","0","1.3","1.5","-0.2","16","0.0"
"NER","Arunachal Pradesh","125","1","2.3","2.3","-0.2","15","0.0"
"","Assam","1276","36","21.0","17.2","0.3","71","1.5"
"","Manipur","178","1","2.7","2.6","0.0","17","0.0"
"","Meghalaya","326","0","5.7","3.8","0.2","76","0.1"
"","Mizoram","105","1","1.7","1.5","0.0","16","0.0"
"","Nagaland","128","1","2.2","2.0","0.1","10","0.0"
"","Tripura","220","0","3.4","1.6","-0.2","26","0.0"
