"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10924","0","233.8","138.7","-1.0","36","0.0"
"","Haryana","9074","0","192.2","157.8","0.4","240","0.0"
"","Rajasthan","9115","0","207.5","65.3","-2.2","392","0.0"
"","Delhi","5425","0","113.9","97.3","-0.5","127","0.0"
"","UP","19817","0","393.0","188.1","0.1","542","0.0"
"","Uttarakhand","1968","0","42.3","19.0","0.6","209","0.1"
"","HP","1390","0","29.4","-2.5","0.1","97","0.0"
"","J&K","2106","526","35.7","17.2","-0.9","271","8.5"
"","Chandigarh","301","0","6.0","7.1","-1.1","45","0.0"
"WR","Chhattisgarh","3523","0","80.5","22.3","-1.2","193","0.0"
"","Gujarat","13057","0","293.4","61.0","1.6","396","0.0"
"","MP","7575","0","169.4","59.1","-3.6","326","0.0"
"","Maharashtra","18254","0","399.4","134.0","0.4","533","0.0"
"","Goa","541","0","10.5","10.3","-0.4","87","0.0"
"","DD","348","0","7.8","6.9","0.9","56","0.0"
"","DNH","792","0","18.5","18.7","-0.2","36","0.0"
"","Essar steel","181","0","2.7","2.4","0.3","238","0.0"
"SR","Andhra Pradesh","8595","0","183.6","24.4","0.7","499","0.0"
"","Telangana","9463","0","200.8","68.0","1.2","495","0.0"
"","Karnataka","8651","0","161.3","37.5","2.1","496","0.0"
"","Kerala","3117","0","59.4","43.1","1.4","222","0.0"
"","Tamil Nadu","13998","0","306.8","122.5","-1.0","450","0.0"
"","Pondy","431","0","8.1","8.3","-0.2","46","0.0"
"ER","Bihar","5377","0","99.9","97.4","-0.9","300","0.0"
"","DVC","2857","0","60.6","-26.1","0.1","200","0.0"
"","Jharkhand","1060","0","23.2","15.1","-0.9","25","0.0"
"","Odisha","4496","0","93.9","43.4","-0.1","400","0.0"
"","West Bengal","8061","0","152.2","75.5","-0.4","250","0.0"
"","Sikkim","69","0","0.7","1.4","-0.6","5","0.0"
"NER","Arunachal Pradesh","116","9","2.1","2.7","-0.6","47","0.0"
"","Assam","1623","65","33.4","28.6","0.2","264","2.3"
"","Manipur","158","9","2.5","2.3","0.2","28","0.0"
"","Meghalaya","320","16","5.5","2.7","-0.3","149","0.0"
"","Mizoram","90","4","1.7","0.6","0.8","10","0.0"
"","Nagaland","138","6","2.2","2.0","0.0","48","0.0"
"","Tripura","279","15","5.4","4.5","0.1","39","0.3"
