"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5176","0","99.6","41.9","0.1","324"
"","Haryana","6425","0","123.1","71.6","-0.3","183"
"","Rajasthan","10295","485","215.4","63.6","3.0","311"
"","Delhi","3662","0","63.2","48.5","0.7","271"
"","UP","10509","1375","239.0","95.7","1.8","307"
"","Uttarakhand","1966","0","36.8","24.5","2.6","298"
"","HP","1439","0","26.1","21.7","1.2","97"
"","J&K","2061","515","44.8","38.4","1.0","133"
"","Chandigarh","215","0","3.7","3.6","0.3","18"
"WR","Chhattisgarh","3449","96","77.8","27.7","-2.0","188"
"","Gujarat","12722","0","275.8","64.0","1.7","691"
"","MP","10216","0","204.0","123.1","-1.6","358"
"","Maharashtra","18521","15","386.1","107.2","0.6","551"
"","Goa","416","0","8.6","7.7","0.2","68"
"","DD","290","0","6.6","6.7","-0.1","36"
"","DNH","704","0","16.6","16.6","0.0","73"
"","Essar steel","328","0","5.8","5.7","0.1","164"
"SR","Andhra Pradesh","6730","0","143.6","10.5","1.4","438"
"","Telangana","6300","0","139.4","88.6","3.5","210"
"","Karnataka","9223","500","196.2","53.4","2.6","402"
"","Kerala","3404","0","61.8","45.0","0.7","213"
"","Tamil Nadu","13289","0","278.9","145.2","2.3","527"
"","Pondy","311","0","6.3","6.5","-0.2","28"
"ER","Bihar","3302","0","62.0","62.8","-2.5","210"
"","DVC","2601","0","57.8","-19.0","-0.9","185"
"","Jharkhand","955","0","20.5","13.4","0.1","145"
"","Odisha","3487","0","60.9","20.8","1.8","220"
"","West Bengal","6956","0","122.9","31.0","2.3","160"
"","Sikkim","101","0","1.9","1.3","0.6","24"
"NER","Arunachal Pradesh","113","3","2.0","1.4","0.6","45"
"","Assam","1344","13","21.7","14.9","2.1","218"
"","Manipur","154","1","2.5","2.5","-0.1","21"
"","Meghalaya","339","1","5.3","5.0","-0.5","38"
"","Mizoram","90","2","1.5","1.1","0.3","41"
"","Nagaland","113","2","2.2","1.5","0.6","38"
"","Tripura","215","1","3.3","-0.8","1.9","118"
