"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9125","0","200.5","119.0","0.4","127"
"","Haryana","8759","0","181.3","128.8","-0.8","229"
"","Rajasthan","9590","530","216.3","79.4","7.0","496"
"","Delhi","5313","4","110.0","96.5","-0.2","228"
"","UP","11995","3715","282.4","137.5","1.2","499"
"","Uttarakhand","1666","295","36.8","11.9","2.6","284"
"","HP","1274","5","26.4","2.5","0.8","127"
"","J&K","1814","453","34.1","19.0","0.7","464"
"","Chandigarh","324","0","6.4","6.6","-0.8","22"
"WR","Chhattisgarh","3235","96","71.8","28.2","-5.8","156"
"","Gujarat","14278","55","308.6","91.6","-0.1","647"
"","MP","7716","0","164.9","94.2","-3.3","314"
"","Maharashtra","18866","28","411.7","120.4","0.2","348"
"","Goa","409","0","8.7","7.9","0.1","46"
"","DD","296","0","6.7","6.2","0.5","23"
"","DNH","706","0","16.3","16.2","0.2","55"
"","Essar steel","291","0","6.0","6.1","-0.1","230"
"SR","Andhra Pradesh","5994","0","137.8","16.8","3.0","862"
"","Telangana","6589","0","150.5","99.3","0.7","337"
"","Karnataka","7223","0","155.1","16.2","4.4","598"
"","Kerala","3216","0","60.9","37.4","1.5","260"
"","Tamil Nadu","12616","0","279.3","97.1","-2.3","399"
"","Pondy","311","0","6.7","6.8","-0.1","30"
"ER","Bihar","3084","150","63.8","62.0","0.9","170"
"","DVC","2676","0","58.6","-16.2","-0.9","180"
"","Jharkhand","1063","0","23.5","13.3","-0.7","15"
"","Odisha","3717","100","70.8","21.8","1.0","370"
"","West Bengal","7334","0","152.2","58.7","1.5","120"
"","Sikkim","85","0","1.2","1.3","-0.1","32"
"NER","Arunachal Pradesh","98","3","1.8","1.8","-0.1","37"
"","Assam","1380","86","25.3","17.3","2.3","327"
"","Manipur","143","5","2.3","2.2","0.1","30"
"","Meghalaya","298","2","4.7","-1.1","-0.5","77"
"","Mizoram","71","5","1.2","1.2","-0.1","9"
"","Nagaland","104","2","1.3","1.7","-0.5","11"
"","Tripura","245","2","3.8","1.3","0.6","57"
