"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5162","0","105.2","48.0","0.0","168"
"","Haryana","6682","0","121.6","57.2","-0.9","276"
"","Rajasthan","9524","0","211.4","67.7","0.3","320"
"","Delhi","3755","0","72.5","60.8","-2.4","70"
"","UP","12144","1040","264.9","113.8","-3.1","269"
"","Uttarakhand","1691","0","32.7","18.5","1.6","222"
"","HP","1248","0","23.9","15.5","0.9","153"
"","J&K","2115","529","38.1","28.5","1.1","611"
"","Chandigarh","200","0","3.7","4.1","0.3","11"
"WR","Chhattisgarh","3563","96","81.5","32.2","0.5","185"
"","Gujarat","13842","0","302.9","64.7","0.5","615"
"","MP","9618","0","214.4","118.4","-2.3","231"
"","Maharashtra","20420","317","437.8","125.8","0.7","559"
"","Goa","438","0","9.1","8.2","0.5","37"
"","DD","291","0","5.7","5.5","0.2","33"
"","DNH","715","0","15.4","15.6","-0.2","4"
"","Essar steel","224","0","3.7","3.2","0.5","106"
"SR","Andhra Pradesh","6747","0","149.7","17.6","2.1","529"
"","Telangana","6384","0","145.4","96.9","2.1","435"
"","Karnataka","6853","1500","159.4","26.6","3.9","561"
"","Kerala","3276","0","63.3","40.8","3.5","296"
"","Tamil Nadu","13202","0","281.3","130.8","7.8","657"
"","Pondy","316","15","6.9","6.3","0.6","43"
"ER","Bihar","3090","0","61.5","64.8","-3.2","300"
"","DVC","2374","0","57.7","-20.6","1.9","280"
"","Jharkhand","812","0","21.2","10.0","-0.9","145"
"","Odisha","3278","0","66.3","19.0","0.0","250"
"","West Bengal","6757","0","138.9","39.8","0.5","220"
"","Sikkim","54","0","0.8","1.0","-0.2","24"
"NER","Arunachal Pradesh","106","4","1.9","1.9","0.0","30"
"","Assam","1198","70","19.5","14.2","-0.7","178"
"","Manipur","147","0","2.2","2.3","-0.1","34"
"","Meghalaya","275","1","3.3","2.9","-1.8","48"
"","Mizoram","72","2","1.2","1.4","-0.2","4"
"","Nagaland","114","1","1.7","1.7","-0.1","23"
"","Tripura","225","1","4.0","1.8","0.2","10"
