"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5729","0","105.8","42.9","1.3","223"
"","Haryana","6503","0","118.0","67.7","-0.1","225"
"","Rajasthan","9762","0","204.1","57.0","1.7","336"
"","Delhi","3973","0","67.8","56.9","0.6","225"
"","UP","13575","0","287.9","95.9","1.2","319"
"","Uttarakhand","2003","0","35.3","21.7","0.6","166"
"","HP","1425","0","26.7","21.0","1.0","200"
"","J&K","2006","502","42.7","39.3","-0.3","127"
"","Chandigarh","238","0","4.0","4.2","-0.2","12"
"WR","Chhattisgarh","3280","0","74.2","14.8","-1.9","339"
"","Gujarat","12838","0","277.1","56.7","-2.3","464"
"","MP","11037","0","207.5","118.6","-1.9","374"
"","Maharashtra","19723","0","408.9","146.0","0.3","496"
"","Goa","436","0","8.9","8.1","0.5","77"
"","DD","296","0","6.7","6.5","0.1","23"
"","DNH","737","0","16.6","16.8","-0.2","23"
"","Essar steel","608","0","7.2","7.3","-0.1","226"
"SR","Andhra Pradesh","6958","0","143.7","22.2","0.8","1197"
"","Telangana","7980","0","157.7","66.3","2.0","352"
"","Karnataka","9025","0","195.6","64.3","1.2","730"
"","Kerala","3405","0","62.6","53.4","2.2","274"
"","Tamil Nadu","13401","0","273.9","142.5","-3.8","713"
"","Pondy","310","0","6.2","6.7","-0.4","23"
"ER","Bihar","3529","100","62.4","60.8","-0.2","200"
"","DVC","2790","0","65.3","-36.4","0.9","180"
"","Jharkhand","1199","0","22.2","15.3","1.1","180"
"","Odisha","3697","0","68.0","14.3","1.4","290"
"","West Bengal","6615","0","110.1","27.4","1.1","270"
"","Sikkim","90","0","1.6","1.6","0.0","25"
"NER","Arunachal Pradesh","89","1","2.1","1.9","0.2","15"
"","Assam","1331","48","22.1","16.0","1.8","140"
"","Manipur","141","1","2.4","2.3","0.1","17"
"","Meghalaya","332","0","5.7","4.4","0.1","12"
"","Mizoram","89","0","1.4","1.2","0.2","26"
"","Nagaland","106","1","2.2","1.8","0.3","21"
"","Tripura","207","0","3.4","1.9","0.2","20"
