"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9961","0","220.0","126.8","-1.3","297","0.0"
"","Haryana","7485","0","156.7","117.1","-1.8","163","0.0"
"","Rajasthan","9095","0","203.5","71.3","4.1","445","1.0"
"","Delhi","5005","0","99.3","81.1","-1.1","232","0.2"
"","UP","17598","540","361.7","153.4","1.3","361","2.4"
"","Uttarakhand","1885","0","41.7","16.4","0.6","118","0.0"
"","HP","1258","12","26.2","1.8","2.1","187","0.2"
"","J&K","2062","516","40.7","13.9","0.8","317","9.6"
"","Chandigarh","263","0","5.6","6.0","-0.4","23","0.0"
"WR","Chhattisgarh","3300","0","76.5","10.9","-1.8","89","0.0"
"","Gujarat","15477","0","336.3","104.9","-0.6","570","0.0"
"","MP","7182","0","155.5","80.4","-0.6","500","0.0"
"","Maharashtra","17953","0","397.2","112.6","1.0","569","0.0"
"","Goa","411","0","9.1","9.4","-0.8","107","0.0"
"","DD","319","0","7.3","6.5","0.7","76","0.0"
"","DNH","748","0","17.1","16.8","0.3","27","0.0"
"","Essar steel","454","0","8.9","9.1","-0.2","235","0.0"
"SR","Andhra Pradesh","6616","0","142.7","40.6","4.4","680","0.0"
"","Telangana","5727","0","123.3","59.9","-1.9","342","0.0"
"","Karnataka","7324","0","158.9","64.9","3.2","437","0.0"
"","Kerala","3467","0","67.9","50.5","2.0","278","0.0"
"","Tamil Nadu","14188","0","303.9","119.6","0.5","853","0.0"
"","Pondy","370","0","7.8","8.0","-0.2","34","0.0"
"ER","Bihar","4192","0","78.4","75.3","1.2","385","0.2"
"","DVC","2909","0","66.3","-33.5","0.4","345","0.0"
"","Jharkhand","945","0","22.1","16.3","0.4","165","0.0"
"","Odisha","4166","0","81.0","18.6","0.6","486","0.0"
"","West Bengal","7434","0","146.2","46.6","4.0","456","0.0"
"","Sikkim","71","0","1.3","1.2","0.1","20","0.0"
"NER","Arunachal Pradesh","100","3","2.0","2.7","-0.7","8","0.1"
"","Assam","1463","68","23.9","17.2","1.1","78","1.4"
"","Manipur","140","1","2.1","2.0","0.1","27","0.1"
"","Meghalaya","258","0","4.9","0.2","-0.1","36","0.0"
"","Mizoram","74","0","1.2","1.0","0.1","23","0.0"
"","Nagaland","119","4","2.1","2.1","-0.3","53","0.1"
"","Tripura","226","4","3.9","2.4","-0.5","35","0.1"
