"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5220","0","101.3","53.6","-1.0","240"
"","Haryana","6422","0","123.1","95.8","-0.1","151"
"","Rajasthan","10078","30","209.0","64.3","3.9","392"
"","Delhi","3604","0","62.5","51.1","-0.3","241"
"","UP","13157","0","281.7","99.4","1.6","233"
"","Uttarakhand","1857","0","35.4","20.9","-0.4","129"
"","HP","1409","0","24.6","18.9","0.0","86"
"","J&K","1999","500","41.7","34.7","-2.0","76"
"","Chandigarh","205","0","3.4","3.7","-0.2","7"
"WR","Chhattisgarh","3419","0","76.0","25.7","0.0","275"
"","Gujarat","13228","0","299.6","81.7","3.1","400"
"","MP","10451","0","200.4","124.8","-1.5","312"
"","Maharashtra","20526","0","437.9","152.8","-1.5","519"
"","Goa","450","0","9.1","8.3","0.3","50"
"","DD","307","0","7.0","6.6","0.4","29"
"","DNH","716","0","16.5","17.0","-0.5","9"
"","Essar steel","437","0","7.8","7.3","0.5","239"
"SR","Andhra Pradesh","7246","0","156.3","19.2","2.8","757"
"","Telangana","8374","0","170.2","75.1","1.4","510"
"","Karnataka","9721","0","207.7","77.2","1.3","391"
"","Kerala","3447","0","65.7","57.3","1.2","258"
"","Tamil Nadu","13269","0","283.1","133.0","-2.4","732"
"","Pondy","325","0","6.6","6.8","-0.2","38"
"ER","Bihar","3483","100","62.2","58.7","1.3","305"
"","DVC","2715","0","62.2","-41.8","0.1","285"
"","Jharkhand","1059","0","23.8","16.4","1.2","145"
"","Odisha","3661","0","69.6","12.4","1.1","356"
"","West Bengal","6950","0","117.8","19.1","1.4","398"
"","Sikkim","96","0","1.6","1.7","-0.1","20"
"NER","Arunachal Pradesh","109","1","2.2","1.8","0.3","1"
"","Assam","1397","14","22.7","16.8","2.0","105"
"","Manipur","142","1","2.2","2.3","-0.1","14"
"","Meghalaya","287","0","6.3","4.3","0.5","25"
"","Mizoram","77","1","1.4","1.2","0.1","7"
"","Nagaland","114","1","1.8","1.7","-0.1","15"
"","Tripura","209","0","3.1","2.3","-0.3","24"
