"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5764","0","119.3","28.0","-0.9","124","0.0"
"","Haryana","6597","0","129.2","66.1","1.1","181","0.0"
"","Rajasthan","12369","0","235.3","67.2","1.3","281","0.0"
"","Delhi","3696","0","67.3","50.5","-0.1","309","0.0"
"","UP","14460","0","276.2","114.4","2.2","862","4.2"
"","Uttarakhand","2025","0","37.0","24.3","0.3","211","0.0"
"","HP","1604","0","28.5","21.5","0.6","208","0.3"
"","J&K","2407","602","48.7","43.3","0.1","230","11.5"
"","Chandigarh","222","0","3.5","3.4","0.2","40","0.0"
"WR","Chhattisgarh","3313","0","69.0","8.2","-1.1","318","0.0"
"","Gujarat","14592","0","317.6","93.5","1.3","461","0.0"
"","MP","13263","0","252.4","134.8","-1.1","420","0.0"
"","Maharashtra","19915","0","407.6","107.3","-0.7","450","0.0"
"","Goa","452","0","9.1","7.5","1.1","38","0.0"
"","DD","287","0","4.9","3.9","1.0","72","0.0"
"","DNH","754","0","17.5","16.3","1.1","89","0.0"
"","Essar steel","10034","0","10.0","10.1","-0.1","209","0.0"
"SR","Andhra Pradesh","7106","0","152.2","57.8","1.2","550","0.0"
"","Telangana","8003","0","162.0","90.3","1.6","486","0.0"
"","Karnataka","10635","0","200.8","63.5","-1.4","407","0.0"
"","Kerala","3486","300","68.8","52.3","1.2","210","0.6"
"","Tamil Nadu","13822","0","298.0","158.3","-0.3","359","0.0"
"","Pondy","338","0","6.6","7.0","-0.5","23","0.0"
"ER","Bihar","4067","0","65.6","62.7","-2.2","460","0.0"
"","DVC","2951","100","62.2","-28.4","2.4","396","0.3"
"","Jharkhand","1069","135","23.1","14.7","1.0","169","0.4"
"","Odisha","3841","120","74.6","18.9","2.8","267","0.4"
"","West Bengal","6687","0","113.0","16.0","0.2","309","0.0"
"","Sikkim","100","0","1.5","1.6","-0.1","18","0.0"
"NER","Arunachal Pradesh","106","2","2.2","2.4","-0.2","20","0.0"
"","Assam","1367","41","21.8","15.9","1.1","109","1.7"
"","Manipur","178","3","2.7","2.9","-0.2","23","0.0"
"","Meghalaya","336","0","6.2","5.0","-0.1","23","0.2"
"","Mizoram","87","2","1.7","1.3","-0.1","1","0.0"
"","Nagaland","128","1","2.3","2.2","-0.2","14","0.0"
"","Tripura","214","1","3.8","1.7","0.2","21","0.0"
