"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9410","0","219.8","101.5","-0.5","147"
"","Haryana","8414","0","181.2","124.3","-1.4","184"
"","Rajasthan","10822","0","220.2","79.8","-0.3","312"
"","Delhi","5073","0","103.8","83.3","-1.5","210"
"","UP","12193","4215","295.4","133.9","7.0","786"
"","Uttarakhand","1758","0","37.9","16.1","1.4","195"
"","HP","1179","0","25.0","6.0","0.2","237"
"","J&K","2069","517","36.9","22.9","0.3","210"
"","Chandigarh","265","0","5.2","5.4","0.3","6"
"WR","Chhattisgarh","3708","96","88.4","37.6","2.7","114"
"","Gujarat","13676","0","293.8","56.6","-3.0","411"
"","MP","8001","0","178.0","99.2","-4.2","194"
"","Maharashtra","15690","21","335.4","105.9","-3.6","259"
"","Goa","383","0","8.2","7.4","0.2","3"
"","DD","293","0","6.7","6.4","0.3","20"
"","DNH","697","0","8.7","16.2","-7.5","15"
"","Essar steel","300","0","5.8","5.4","0.4","117"
"SR","Andhra Pradesh","5565","0","124.9","5.9","7.1","533"
"","Telangana","5725","0","130.4","86.0","-2.9","915"
"","Karnataka","6430","1220","141.4","23.3","-1.0","553"
"","Kerala","3173","0","58.8","39.6","2.2","382"
"","Tamil Nadu","11868","0","261.9","94.3","5.3","479"
"","Pondy","298","0","6.5","6.4","0.0","35"
"ER","Bihar","3166","100","67.7","64.6","3.1","190"
"","DVC","2568","0","59.1","-21.8","0.0","175"
"","Jharkhand","1096","0","23.5","15.5","0.5","50"
"","Odisha","2796","0","59.3","16.2","1.3","270"
"","West Bengal","7008","0","145.9","51.7","-0.5","180"
"","Sikkim","65","0","0.9","0.9","0.1","20"
"NER","Arunachal Pradesh","103","1","2.1","1.7","0.4","30"
"","Assam","1286","177","25.8","17.2","1.8","202"
"","Manipur","134","1","1.9","2.1","-0.2","41"
"","Meghalaya","252","3","6.0","-1.0","1.2","81"
"","Mizoram","83","1","1.2","1.1","0.0","20"
"","Nagaland","120","1","1.6","1.6","-0.1","14"
"","Tripura","253","2","2.8","1.6","-0.4","49"
