"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5136","0","109.8","60.4","-0.3","229"
"","Haryana","5952","0","103.8","82.8","-1.3","318"
"","Rajasthan","8110","0","181.0","51.8","1.0","304"
"","Delhi","3587","0","74.3","65.1","1.1","206"
"","UP","12489","1130","278.3","104.0","-0.5","278"
"","Uttarakhand","1657","0","34.2","23.1","1.3","189"
"","HP","1084","0","21.6","12.0","0.3","102"
"","J&K","2024","506","43.2","25.5","3.2","274"
"","Chandigarh","191","0","3.7","3.6","0.3","23"
"WR","Chhattisgarh","3751","0","89.8","28.1","0.5","268"
"","Gujarat","12857","0","294.4","60.8","1.2","346"
"","MP","7838","0","174.6","110.3","-2.3","282"
"","Maharashtra","18733","0","420.0","128.7","0.1","196"
"","Goa","426","0","8.8","8.0","0.2","36"
"","DD","283","0","6.3","6.4","0.0","55"
"","DNH","699","0","16.2","16.6","-0.4","9"
"","Essar steel","491","0","9.8","11.1","-1.2","76"
"SR","Andhra Pradesh","6900","0","153.7","31.2","1.5","516"
"","Telangana","6558","0","149.4","88.8","-0.9","203"
"","Karnataka","8682","0","198.0","62.1","0.9","475"
"","Kerala","3696","0","70.8","49.1","2.4","289"
"","Tamil Nadu","13203","0","310.6","148.4","1.9","415"
"","Pondy","309","0","6.8","7.1","-0.3","9"
"ER","Bihar","3055","200","61.2","55.4","3.1","485"
"","DVC","2300","0","63.6","-37.6","-0.8","365"
"","Jharkhand","1285","0","21.5","11.4","2.7","225"
"","Odisha","4097","0","73.6","20.2","2.4","385"
"","West Bengal","6846","37","129.8","38.6","1.3","345"
"","Sikkim","49","0","1.5","1.0","0.5","25"
"NER","Arunachal Pradesh","108","0","1.9","1.6","0.3","34"
"","Assam","1322","78","22.7","15.7","2.8","170"
"","Manipur","132","1","2.2","2.0","0.2","16"
"","Meghalaya","270","0","4.5","3.2","0.3","66"
"","Mizoram","82","0","1.3","1.0","0.2","46"
"","Nagaland","117","1","2.0","1.5","0.4","57"
"","Tripura","226","1","3.0","2.2","-1.2","60"
