"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12876","0","286.0","142.0","-2.4","81","0.0"
"","Haryana","9939","195","211.8","145.4","-0.3","160","1.4"
"","Rajasthan","11393","0","246.4","56.1","-1.8","293","0.0"
"","Delhi","6623","0","136.0","114.4","-0.1","320","0.1"
"","UP","20914","0","445.1","209.7","1.3","680","0.0"
"","Uttarakhand","2020","0","44.9","16.7","0.4","234","0.0"
"","HP","1299","0","28.5","1.5","-1.1","18","0.0"
"","J&K","2116","529","42.3","17.9","-0.7","343","10.1"
"","Chandigarh","322","0","6.1","6.8","-0.7","10","0.0"
"WR","Chhattisgarh","3759","0","86.3","35.7","-1.7","270","0.0"
"","Gujarat","14577","0","319.5","64.6","3.4","606","0.0"
"","MP","7753","0","171.4","96.2","0.0","609","0.0"
"","Maharashtra","16471","0","371.1","86.6","-1.7","502","0.0"
"","Goa","541","0","10.0","9.4","0.0","47","0.0"
"","DD","300","0","6.8","6.5","0.3","36","0.0"
"","DNH","743","0","17.4","17.6","-0.2","53","0.0"
"","Essar steel","304","0","5.7","5.5","0.2","329","0.0"
"SR","Andhra Pradesh","8029","0","174.3","17.3","-1.2","442","0.0"
"","Telangana","6359","0","136.3","34.4","0.7","491","0.0"
"","Karnataka","8590","0","170.3","59.7","-0.1","520","0.0"
"","Kerala","3546","0","70.3","60.6","1.5","264","0.0"
"","Tamil Nadu","14313","0","319.5","128.6","-0.5","471","0.0"
"","Pondy","387","0","8.1","8.2","-0.2","46","0.0"
"ER","Bihar","5166","0","100.3","97.1","0.9","400","0.0"
"","DVC","2920","0","66.5","-42.4","0.8","220","0.0"
"","Jharkhand","1068","0","25.7","16.2","0.3","150","0.0"
"","Odisha","3689","0","88.4","26.6","1.2","392","0.0"
"","West Bengal","8211","0","162.5","54.9","2.2","400","0.0"
"","Sikkim","87","0","1.0","1.1","-0.1","30","0.0"
"NER","Arunachal Pradesh","130","1","2.2","2.3","-0.1","158","0.0"
"","Assam","1756","95","32.7","25.8","1.4","171","1.0"
"","Manipur","171","2","2.7","2.4","0.3","42","0.0"
"","Meghalaya","315","0","6.0","1.7","-0.2","64","0.0"
"","Mizoram","86","1","1.7","1.3","0.2","51","0.0"
"","Nagaland","125","2","2.2","2.5","-0.5","8","0.0"
"","Tripura","267","11","5.5","4.3","0.1","70","0.0"
