"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5596","0","113.4","43.0","0.1","193"
"","Haryana","6281","0","120.4","78.6","-1.1","227"
"","Rajasthan","9959","136","202.3","66.1","2.5","346"
"","Delhi","3090","3","56.7","42.7","-1.1","201"
"","UP","13008","0","256.5","83.1","-0.4","375"
"","Uttarakhand","1720","0","32.5","19.2","1.4","182"
"","HP","1390","0","24.3","19.0","0.5","80"
"","J&K","1692","423","35.7","36.7","-5.2","0"
"","Chandigarh","187","0","3.3","3.4","-0.1","23"
"WR","Chhattisgarh","3079","0","64.8","8.2","-1.0","203"
"","Gujarat","12815","0","274.6","81.9","-1.2","445"
"","MP","11049","0","217.2","120.4","-2.3","279"
"","Maharashtra","20343","0","427.1","125.8","1.9","912"
"","Goa","446","0","9.2","7.2","1.4","66"
"","DD","280","0","6.3","6.1","0.2","36"
"","DNH","676","0","15.3","15.6","-0.3","0"
"","Essar steel","448","0","9.0","8.9","0.1","247"
"SR","Andhra Pradesh","6340","0","136.6","12.4","-2.0","295"
"","Telangana","6973","0","139.4","76.6","1.7","447"
"","Karnataka","8738","0","192.1","69.0","3.0","403"
"","Kerala","3502","0","67.0","53.4","3.2","305"
"","Tamil Nadu","9985","0","212.9","97.1","-5.6","475"
"","Pondy","229","0","4.8","5.2","-0.4","30"
"ER","Bihar","3549","200","55.5","54.4","-2.2","325"
"","DVC","2528","0","59.1","-34.8","-0.6","345"
"","Jharkhand","1064","0","22.5","13.5","2.1","145"
"","Odisha","3985","0","66.1","19.8","1.1","365"
"","West Bengal","6430","0","100.0","18.2","1.0","402"
"","Sikkim","89","0","1.6","1.5","0.1","20"
"NER","Arunachal Pradesh","95","4","1.9","1.7","0.2","3"
"","Assam","1331","24","21.6","15.9","1.8","151"
"","Manipur","133","3","2.0","2.2","-0.2","17"
"","Meghalaya","273","0","4.1","3.8","-0.6","40"
"","Mizoram","90","1","1.4","1.2","0.1","32"
"","Nagaland","111","0","1.5","1.8","-0.4","22"
"","Tripura","208","2","5.0","1.0","2.0","72"
