"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7090","0","163.6","107.5","-1.1","115","0.0"
"","Haryana","8860","200","181.0","131.2","1.0","316","0.1"
"","Rajasthan","10991","0","231.1","66.7","5.2","589","0.0"
"","Delhi","6254","0","124.7","100.7","-2.2","194","0.1"
"","UP","20062","0","433.9","186.8","1.5","297","0.0"
"","Uttarakhand","1953","0","40.5","14.5","0.1","168","0.0"
"","HP","1259","0","23.8","1.6","0.6","99","0.0"
"","J&K","1885","471","39.1","19.6","-5.3","0","9.3"
"","Chandigarh","272","0","4.7","6.0","-1.3","0","0.0"
"WR","Chhattisgarh","3508","0","83.7","24.6","-0.2","209","0.0"
"","Gujarat","16081","0","355.0","109.1","5.3","668","0.0"
"","MP","8366","0","182.1","64.6","-4.3","227","0.0"
"","Maharashtra","20155","0","454.5","142.2","1.5","498","0.0"
"","Goa","451","0","10.2","9.8","-0.2","14","0.0"
"","DD","323","0","7.3","6.8","0.5","66","0.0"
"","DNH","755","0","17.0","17.1","0.0","72","0.0"
"","Essar steel","587","0","11.0","10.9","0.0","209","0.0"
"SR","Andhra Pradesh","7750","0","172.9","33.9","2.3","490","0.0"
"","Telangana","6840","0","147.6","58.0","-0.8","351","0.0"
"","Karnataka","7691","0","168.8","54.1","-0.1","460","0.0"
"","Kerala","3242","0","64.9","43.1","0.6","196","0.0"
"","Tamil Nadu","14420","0","318.2","112.2","1.1","495","0.0"
"","Pondy","360","0","8.0","8.2","-0.2","22","0.0"
"ER","Bihar","4685","0","90.5","91.0","-1.7","200","0.0"
"","DVC","2925","0","69.8","-28.3","0.6","100","0.0"
"","Jharkhand","1198","0","25.5","19.6","0.1","50","0.0"
"","Odisha","4413","0","91.0","44.8","0.6","350","0.0"
"","West Bengal","8768","0","180.1","63.6","3.8","450","0.0"
"","Sikkim","83","0","1.0","1.4","-0.4","2","0.0"
"NER","Arunachal Pradesh","116","2","2.2","2.8","-0.6","0","0.0"
"","Assam","1551","47","25.7","19.6","0.7","175","1.5"
"","Manipur","151","3","2.3","2.5","-0.2","11","0.0"
"","Meghalaya","306","13","5.3","0.2","-0.2","110","0.0"
"","Mizoram","79","4","1.9","1.1","0.2","1","0.0"
"","Nagaland","131","7","2.2","2.4","-0.3","36","0.0"
"","Tripura","212","17","2.5","4.3","-0.9","89","0.0"
