"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6855","0","145.7","64.6","0.1","104","0.0"
"","Haryana","7521","138","145.7","70.8","3.1","277","0.8"
"","Rajasthan","9534","0","209.2","60.3","0.6","562","0.0"
"","Delhi","5181","0","102.3","80.5","-0.5","166","0.0"
"","UP","15776","0","294.3","98.9","4.5","1206","0.0"
"","Uttarakhand","1890","0","39.4","19.5","0.3","141","0.0"
"","HP","1372","52","24.4","11.8","0.2","138","0.3"
"","J&K","2155","539","42.2","25.8","-1.9","130","10.0"
"","Chandigarh","245","0","4.9","5.0","-0.1","20","0.0"
"WR","Chhattisgarh","3583","0","85.2","16.3","-1.4","91","0.0"
"","Gujarat","15476","0","343.2","158.1","5.1","386","0.0"
"","MP","8011","0","177.4","66.8","-2.9","281","0.0"
"","Maharashtra","22686","0","499.9","144.8","3.5","533","0.0"
"","Goa","500","0","10.8","10.7","-0.6","9","0.0"
"","DD","322","0","7.2","6.7","0.5","52","0.0"
"","DNH","760","0","17.6","17.2","0.4","51","0.0"
"","Essar steel","129","0","2.1","1.2","0.9","185","0.0"
"SR","Andhra Pradesh","8876","0","181.3","60.2","0.8","403","0.0"
"","Telangana","7399","0","160.1","54.5","-0.6","399","0.0"
"","Karnataka","9983","0","215.5","77.2","0.0","455","0.0"
"","Kerala","3912","0","81.4","51.9","1.8","231","0.0"
"","Tamil Nadu","15388","0","338.6","163.6","1.0","446","0.0"
"","Pondy","377","0","8.3","8.2","0.1","62","0.0"
"ER","Bihar","4096","0","55.2","60.6","-8.7","50","0.0"
"","DVC","2999","0","67.0","-47.5","0.2","150","0.0"
"","Jharkhand","1041","0","19.1","16.9","-2.0","45","0.0"
"","Odisha","3770","0","72.4","26.6","0.6","190","0.0"
"","West Bengal","7034","0","136.5","32.7","0.5","220","0.0"
"","Sikkim","98","0","1.5","1.9","-0.4","12","0.0"
"NER","Arunachal Pradesh","115","2","2.2","1.9","0.3","26","0.0"
"","Assam","1407","85","20.8","17.7","0.3","106","1.0"
"","Manipur","138","7","2.0","2.4","-0.3","27","0.1"
"","Meghalaya","284","0","4.9","2.9","-0.2","36","0.0"
"","Mizoram","77","3","1.3","1.4","-0.5","1","0.0"
"","Nagaland","125","3","2.0","2.1","-0.2","27","0.0"
"","Tripura","195","45","2.2","2.2","-1.3","74","0.3"
