"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10856","0","237.6","135.8","-1.0","88","0.0"
"","Haryana","8892","0","187.8","142.7","0.7","354","0.0"
"","Rajasthan","7776","0","172.3","61.6","1.3","529","0.0"
"","Delhi","6365","0","128.6","102.7","-1.9","127","0.1"
"","UP","19139","0","420.8","206.6","-0.1","347","0.0"
"","Uttarakhand","2130","0","46.7","25.4","0.2","161","0.0"
"","HP","1361","37","28.6","-1.3","4.2","356","0.0"
"","J&K","2179","545","42.1","19.5","-2.7","107","10.0"
"","Chandigarh","308","0","5.7","6.3","-0.6","13","0.0"
"WR","Chhattisgarh","3538","0","80.2","12.8","-0.6","543","0.0"
"","Gujarat","12369","0","274.4","80.7","7.3","609","0.8"
"","MP","7598","0","159.6","76.0","-1.4","243","0.0"
"","Maharashtra","17623","0","390.1","89.3","-3.3","462","0.0"
"","Goa","486","0","9.6","8.5","0.4","58","0.0"
"","DD","334","0","7.4","6.4","1.0","98","0.0"
"","DNH","729","0","17.1","16.6","0.5","93","0.0"
"","Essar steel","556","0","11.4","11.5","-0.2","292","0.0"
"SR","Andhra Pradesh","7803","0","174.4","24.1","2.2","461","0.0"
"","Telangana","8505","0","175.7","85.9","1.4","402","0.0"
"","Karnataka","8572","0","170.6","42.3","-0.1","371","0.0"
"","Kerala","3023","0","60.5","27.6","0.8","202","0.0"
"","Tamil Nadu","14720","0","325.8","104.7","-2.5","415","0.0"
"","Pondy","362","0","8.0","7.8","0.2","69","0.0"
"ER","Bihar","5035","0","96.8","94.0","0.5","225","0.3"
"","DVC","3286","0","68.8","-30.8","-0.1","220","0.0"
"","Jharkhand","1167","0","24.9","18.9","1.4","80","0.0"
"","Odisha","4449","0","90.6","41.1","2.4","225","0.6"
"","West Bengal","8979","0","181.6","59.5","4.0","400","0.0"
"","Sikkim","86","0","1.1","1.3","-0.2","12","0.0"
"NER","Arunachal Pradesh","119","2","2.4","2.1","0.3","0","0.0"
"","Assam","1758","112","34.7","28.5","2.4","114","0.8"
"","Manipur","155","2","2.5","2.4","0.1","10","0.0"
"","Meghalaya","325","0","6.2","2.2","0.2","35","0.0"
"","Mizoram","90","0","1.6","0.7","0.2","8","0.0"
"","Nagaland","114","1","2.2","1.8","0.0","6","0.0"
"","Tripura","281","31","5.1","4.2","0.0","1","0.2"
