"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7226","0","161.9","117.5","-0.1","250","0.0"
"","Haryana","6742","245","147.7","123.5","0.7","482","0.4"
"","Rajasthan","9716","0","209.2","55.8","1.7","482","0.0"
"","Delhi","5688","0","114.3","99.0","1.1","305","0.2"
"","UP","17313","1320","375.2","173.0","3.8","328","6.6"
"","Uttarakhand","1880","0","42.3","15.6","2.3","242","0.0"
"","HP","1161","0","24.8","0.3","2.6","213","0.0"
"","J&K","1930","483","38.4","15.9","-0.6","361","9.0"
"","Chandigarh","270","0","5.5","6.3","-0.8","0","0.0"
"WR","Chhattisgarh","3331","0","78.6","21.6","-0.5","132","0.0"
"","Gujarat","14463","0","313.0","81.7","0.5","502","0.0"
"","MP","7653","0","168.2","76.6","-3.1","572","0.0"
"","Maharashtra","18364","0","403.3","107.7","-2.1","368","0.0"
"","Goa","410","0","8.3","8.8","-0.9","99","0.0"
"","DD","296","0","6.7","6.6","0.1","42","0.0"
"","DNH","709","0","16.3","16.8","-0.5","1","0.0"
"","Essar steel","459","0","9.2","7.7","1.6","218","0.0"
"SR","Andhra Pradesh","7280","0","156.1","41.4","5.1","886","0.0"
"","Telangana","6352","0","134.8","55.1","-2.3","779","0.0"
"","Karnataka","7479","0","170.6","74.7","4.8","420","0.0"
"","Kerala","3265","0","59.0","48.3","0.9","261","0.0"
"","Tamil Nadu","13080","0","296.5","101.7","-3.0","895","0.0"
"","Pondy","327","0","7.0","7.5","-0.5","9","0.0"
"ER","Bihar","4057","200","82.1","74.9","4.1","380","0.6"
"","DVC","2985","0","68.4","-38.0","1.5","280","0.0"
"","Jharkhand","1125","0","25.4","19.7","0.0","240","0.0"
"","Odisha","4030","0","79.5","21.4","-1.0","310","0.0"
"","West Bengal","8525","0","144.4","52.0","5.9","650","0.0"
"","Sikkim","66","0","0.9","1.4","-0.5","25","0.0"
"NER","Arunachal Pradesh","93","3","1.5","2.6","-1.1","27","0.0"
"","Assam","1461","53","23.9","17.5","1.5","195","1.2"
"","Manipur","135","7","1.6","1.9","-0.2","24","0.0"
"","Meghalaya","238","0","4.0","0.6","-0.3","22","0.0"
"","Mizoram","79","5","1.1","1.1","-0.1","27","0.1"
"","Nagaland","98","4","2.0","1.9","-0.1","18","0.0"
"","Tripura","202","1","3.6","2.6","-0.6","30","0.1"
