"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9155","-500","215.3","111.6","0.5","107"
"","Haryana","8639","0","185.5","92.6","-2.6","156"
"","Rajasthan","9521","512","214.2","78.0","5.3","522"
"","Delhi","5210","3","107.5","77.1","1.9","318"
"","UP","11430","3200","252.2","117.2","5.1","633"
"","Uttarakhand","1636","70","32.8","15.0","1.1","231"
"","HP","1163","0","25.2","-0.8","0.2","95"
"","J&K","1626","100","33.8","15.2","3.6","305"
"","Chandigarh","284","0","5.6","5.1","0.6","68"
"WR","Chhattisgarh","3229","80","75.2","20.7","2.4","310"
"","Gujarat","11398","12","257.1","49.4","0.9","513"
"","MP","7317","0","150.3","66.5","4.2","430"
"","Maharashtra","15066","780","343.4","90.5","2.8","403"
"","Goa","373","0","7.9","6.8","0.7","70"
"","DD","267","0","6.0","5.1","0.9","77"
"","DNH","634","0","14.6","13.6","1.0","99"
"","Essar steel","278","0","6.0","5.9","0.1","11"
"SR","Andhra Pradesh","6125","0","139.9","29.5","1.7","455"
"","Telangana","6553","200","140.4","57.4","5.8","873"
"","Karnataka","6223","250","126.4","12.6","-0.4","236"
"","Kerala","2991","150","52.8","22.0","2.0","246"
"","Tamil Nadu","10938","0","235.4","65.3","-3.6","212"
"","Pondy","277","0","5.8","6.1","-0.3","29"
"ER","Bihar","2084","500","44.4","39.6","2.5","210"
"","DVC","2737","0","50.0","-7.9","-1.6","590"
"","Jharkhand","894","100","18.5","11.7","0.6","100"
"","Odisha","3578","250","70.9","7.3","-0.4","110"
"","West Bengal","6539","105","139.5","45.8","2.8","440"
"","Sikkim","79","0","0.3","1.2","-0.9","25"
"NER","Arunachal Pradesh","104","2","1.8","2.2","-0.4","19"
"","Assam","1102","207","21.4","14.3","0.7","168"
"","Manipur","123","2","2.2","2.3","-0.1","28"
"","Meghalaya","267","3","4.4","0.1","-0.1","70"
"","Mizoram","76","1","1.1","1.2","-0.3","13"
"","Nagaland","106","2","1.7","1.7","-0.4","23"
"","Tripura","220","7","3.2","1.3","-0.1","73"
