"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6285","0","137.9","77.1","-1.7","232","0.0"
"","Haryana","7199","0","143.5","112.5","-4.2","148","0.0"
"","Rajasthan","9602","0","192.2","53.1","-2.4","643","0.0"
"","Delhi","4855","0","100.9","89.9","0.0","219","0.1"
"","UP","19050","0","394.2","173.8","-1.6","467","0.0"
"","Uttarakhand","1992","0","40.8","19.0","-0.9","135","0.0"
"","HP","1402","0","28.2","7.6","1.3","190","0.0"
"","J&K","2178","544","46.1","25.4","-0.4","306","10.8"
"","Chandigarh","225","0","4.7","5.8","-1.0","0","0.0"
"WR","Chhattisgarh","4069","0","94.1","43.4","-0.6","352","0.0"
"","Gujarat","16922","0","374.3","83.0","3.8","807","0.0"
"","MP","9390","0","216.6","102.9","0.0","641","0.0"
"","Maharashtra","21799","0","495.1","122.4","0.3","572","0.0"
"","Goa","541","0","11.5","11.3","-0.4","60","0.0"
"","DD","332","0","7.3","6.8","0.5","40","0.0"
"","DNH","765","0","17.9","18.0","-0.1","52","0.0"
"","Essar steel","304","0","5.9","5.7","0.2","285","0.0"
"SR","Andhra Pradesh","9272","0","197.4","50.2","0.3","535","0.0"
"","Telangana","8000","0","175.9","50.9","0.1","659","0.0"
"","Karnataka","11299","0","222.2","62.6","-0.1","628","0.0"
"","Kerala","4142","0","83.6","60.8","1.4","225","0.0"
"","Tamil Nadu","15273","0","348.3","171.5","1.2","594","0.0"
"","Pondy","429","30","9.2","9.2","0.0","41","0.1"
"ER","Bihar","5364","0","103.1","99.6","-0.9","200","0.0"
"","DVC","3219","0","67.6","-47.0","-0.9","250","0.0"
"","Jharkhand","1236","0","28.9","18.3","1.3","150","0.0"
"","Odisha","4378","0","90.0","24.5","3.0","500","0.0"
"","West Bengal","9400","0","192.9","66.1","0.6","400","0.0"
"","Sikkim","90","0","1.1","1.4","-0.3","20","0.0"
"NER","Arunachal Pradesh","138","2","2.3","2.5","-0.2","32","0.0"
"","Assam","1430","80","24.8","19.8","1.1","137","1.2"
"","Manipur","178","2","2.3","2.3","0.0","24","0.0"
"","Meghalaya","296","0","5.0","3.1","-0.1","33","0.4"
"","Mizoram","90","3","1.7","1.3","0.4","18","0.0"
"","Nagaland","115","2","2.1","2.1","0.0","17","0.0"
"","Tripura","229","20","4.4","3.9","-0.6","88","0.0"
