"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7245","0","160.9","66.5","-0.1","177"
"","Haryana","7898","0","156.6","89.8","-0.9","156"
"","Rajasthan","9240","0","200.2","67.5","-0.8","103"
"","Delhi","4301","0","92.8","78.4","-1.2","101"
"","UP","12762","4070","283.4","124.7","0.9","514"
"","Uttarakhand","1865","0","37.0","18.8","1.6","202"
"","HP","1303","0","25.1","14.4","0.8","125"
"","J&K","1865","466","38.2","25.3","1.1","224"
"","Chandigarh","232","0","4.6","4.6","0.3","25"
"WR","Chhattisgarh","3736","96","87.8","34.9","2.4","224"
"","Gujarat","14367","0","322.4","57.3","-1.7","277"
"","MP","9108","0","201.2","113.8","-2.2","158"
"","Maharashtra","19337","52","429.4","116.1","-1.3","270"
"","Goa","418","0","8.9","8.1","0.4","38"
"","DD","306","0","6.9","6.7","0.2","28"
"","DNH","729","0","16.3","16.5","-0.2","26"
"","Essar steel","304","0","4.3","4.3","0.0","146"
"SR","Andhra Pradesh","6190","0","129.8","15.6","1.1","520"
"","Telangana","6567","0","146.9","107.2","-1.7","280"
"","Karnataka","6785","1200","139.8","27.8","2.7","420"
"","Kerala","3370","0","66.5","40.4","0.9","272"
"","Tamil Nadu","12415","0","270.6","118.7","2.9","615"
"","Pondy","311","0","6.6","6.6","0.0","29"
"ER","Bihar","3390","0","70.4","68.1","-0.1","200"
"","DVC","2429","0","57.8","-10.6","1.0","220"
"","Jharkhand","1090","0","24.3","11.7","-0.2","125"
"","Odisha","2818","0","62.7","17.0","0.2","260"
"","West Bengal","7542","0","155.9","56.3","2.7","280"
"","Sikkim","89","0","1.3","0.6","0.7","21"
"NER","Arunachal Pradesh","92","2","1.9","1.8","0.1","35"
"","Assam","1345","147","24.9","20.4","-0.7","141"
"","Manipur","128","2","2.2","2.5","-0.3","23"
"","Meghalaya","278","2","4.4","1.7","-0.9","71"
"","Mizoram","74","1","1.2","1.4","-0.3","18"
"","Nagaland","101","1","1.6","1.6","0.0","32"
"","Tripura","214","1","3.5","1.4","0.1","64"
