"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10815","0","246.2","134.8","0.2","140"
"","Haryana","8804","0","181.6","158.6","-0.8","195"
"","Rajasthan","7253","153","153.1","77.5","1.6","326"
"","Delhi","5420","0","110.1","88.8","0.1","210"
"","UP","14177","125","311.6","164.6","-0.8","391"
"","Uttarakhand","1888","75","40.7","18.8","1.1","197"
"","HP","1265","0","27.0","-0.2","1.7","176"
"","J&K","2315","579","36.9","15.0","-0.4","452"
"","Chandigarh","350","0","6.3","6.6","-0.3","34"
"WR","Chhattisgarh","2889","0","72.5","10.9","4.7","252"
"","Gujarat","11430","0","255.7","71.0","-1.3","553"
"","MP","6440","0","131.1","65.7","-0.7","423"
"","Maharashtra","15588","0","327.9","102.3","-1.6","683"
"","Goa","492","0","9.8","9.7","-0.5","0"
"","DD","295","0","6.7","6.5","0.2","99"
"","DNH","715","0","16.0","16.6","-0.6","18"
"","Essar steel","573","0","11.6","12.4","-0.8","250"
"SR","Andhra Pradesh","5752","0","132.0","7.5","1.6","465"
"","Telangana","6464","0","138.8","76.3","0.1","299"
"","Karnataka","7369","0","147.9","49.5","2.1","554"
"","Kerala","3374","0","64.0","49.4","1.3","154"
"","Tamil Nadu","13672","0","298.0","113.0","2.7","598"
"","Pondy","334","0","7.2","7.3","-0.1","34"
"ER","Bihar","3507","0","73.4","70.8","2.1","350"
"","DVC","2582","0","57.4","-17.4","0.6","300"
"","Jharkhand","1052","0","20.2","15.5","-0.1","80"
"","Odisha","3719","0","71.2","19.3","1.8","360"
"","West Bengal","7551","0","149.1","38.8","2.4","400"
"","Sikkim","88","0","1.2","1.2","0.0","25"
"NER","Arunachal Pradesh","109","3","2.0","1.7","0.3","19"
"","Assam","1540","78","29.0","20.7","3.3","246"
"","Manipur","134","3","1.9","2.1","-0.2","49"
"","Meghalaya","270","0","4.3","0.3","0.1","50"
"","Mizoram","65","2","1.2","0.9","0.2","24"
"","Nagaland","110","1","1.8","1.8","-0.1","16"
"","Tripura","261","0","4.3","3.2","1.1","72"
