"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7351","0","161.6","97.6","-0.3","158","0.0"
"","Haryana","7035","0","148.0","102.6","-0.4","156","0.0"
"","Rajasthan","8639","0","194.7","72.9","2.9","336","8.4"
"","Delhi","5554","0","110.3","95.0","-0.3","173","0.1"
"","UP","17453","720","371.1","152.2","1.9","382","2.7"
"","Uttarakhand","1992","0","41.1","18.9","1.0","246","0.2"
"","HP","1301","0","27.4","5.2","2.9","269","0.0"
"","J&K","1905","476","37.6","14.7","-0.2","243","8.7"
"","Chandigarh","310","0","6.0","6.0","0.0","59","0.0"
"WR","Chhattisgarh","3479","0","83.9","15.5","1.7","133","0.0"
"","Gujarat","15266","0","333.1","70.9","-0.1","525","0.0"
"","MP","8241","0","183.6","99.5","-1.4","527","0.0"
"","Maharashtra","22307","0","490.4","134.6","2.6","665","0.0"
"","Goa","458","0","10.5","8.9","1.3","123","0.0"
"","DD","328","0","7.3","6.5","0.8","63","0.0"
"","DNH","753","0","17.2","17.5","-0.4","18","0.0"
"","Essar steel","514","0","10.4","9.8","0.6","221","0.0"
"SR","Andhra Pradesh","7509","0","162.6","24.4","3.4","659","0.0"
"","Telangana","7219","0","152.2","87.5","-1.9","419","0.0"
"","Karnataka","8467","0","167.2","64.6","2.5","394","0.0"
"","Kerala","3564","0","70.8","52.1","1.5","301","0.0"
"","Tamil Nadu","14074","0","314.7","126.7","-1.3","904","0.0"
"","Pondy","366","0","7.8","7.8","0.0","38","0.0"
"ER","Bihar","3995","100","77.9","72.7","0.6","385","0.8"
"","DVC","2703","0","62.2","-39.5","-1.2","345","0.0"
"","Jharkhand","1114","0","23.1","17.6","-0.5","235","0.0"
"","Odisha","4195","0","88.7","26.9","2.3","425","0.0"
"","West Bengal","8065","0","152.2","43.4","3.0","456","0.0"
"","Sikkim","65","0","1.0","0.6","0.5","20","0.0"
"NER","Arunachal Pradesh","99","4","2.0","2.0","-0.1","18","0.0"
"","Assam","1490","105","26.1","20.2","2.3","175","1.3"
"","Manipur","146","2","2.3","2.1","0.2","12","0.0"
"","Meghalaya","247","0","3.6","2.9","-0.8","6","0.0"
"","Mizoram","79","3","1.4","1.3","0.1","11","0.0"
"","Nagaland","104","5","1.9","2.1","-0.3","16","0.0"
"","Tripura","246","1","4.8","3.4","0.8","34","0.0"
