"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5484","0","107.5","51.7","-1.4","0","0.0"
"","Haryana","6308","0","121.4","74.1","0.4","179","0.0"
"","Rajasthan","13146","0","237.2","81.1","-2.3","676","0.0"
"","Delhi","4182","0","69.0","58.1","0.0","239","0.0"
"","UP","15637","150","289.4","121.8","1.7","887","0.5"
"","Uttarakhand","2008","0","37.0","20.2","0.5","131","0.0"
"","HP","1614","0","29.2","22.6","0.3","187","0.0"
"","J&K(UT) and Ladakh(UT)","2538","634","51.2","43.6","2.1","640","12.0"
"","Chandigarh","227","0","3.8","3.9","0.0","20","0.0"
"WR","Chhattisgarh","3449","0","74.2","19.0","-1.8","296","0.0"
"","Gujarat","15059","0","307.9","79.7","-0.6","470","0.0"
"","MP","12702","0","228.8","109.9","-3.5","322","0.0"
"","Maharashtra","19648","0","398.2","126.0","-3.1","598","0.0"
"","Goa","410","0","10.9","8.4","2.0","33","0.4"
"","DD","286","0","6.5","6.3","0.2","29","0.0"
"","DNH","774","0","18.1","18.1","0.0","89","0.0"
"","Essar steel","360","0","5.6","5.4","0.2","270","0.0"
"SR","Andhra Pradesh","8042","0","160.8","63.0","-1.2","382","0.0"
"","Telangana","9597","0","190.8","104.6","1.2","462","0.0"
"","Karnataka","11072","0","201.0","49.1","-1.1","544","0.0"
"","Kerala","3432","0","68.2","55.8","1.0","187","0.0"
"","Tamil Nadu","12672","0","279.2","160.7","0.2","392","0.0"
"","Pondy","324","0","6.5","6.7","-0.2","57","0.0"
"ER","Bihar","4299","0","76.2","77.7","-2.9","200","0.0"
"","DVC","2945","0","62.5","-30.5","-1.2","250","0.0"
"","Jharkhand","1310","0","23.3","18.6","-1.1","100","0.0"
"","Odisha","3477","0","63.6","3.6","-0.5","200","0.0"
"","West Bengal","5550","0","102.9","24.1","-0.3","300","0.0"
"","Sikkim","111","0","1.6","1.6","0.0","40","0.0"
"NER","Arunachal Pradesh","122","3","2.3","1.9","0.2","54","0.0"
"","Assam","1260","134","20.7","16.8","0.5","129","1.9"
"","Manipur","183","3","2.6","3.0","-0.4","30","0.0"
"","Meghalaya","356","5","6.2","3.2","0.7","69","0.6"
"","Mizoram","112","2","1.8","1.4","0.2","34","0.0"
"","Nagaland","128","1","2.1","2.1","-0.2","23","0.0"
"","Tripura","224","24","3.3","1.5","0.8","140","0.0"
