"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10203","0","221.9","135.4","-1.9","45","0.0"
"","Haryana","8993","0","189.8","159.0","-0.9","127","0.0"
"","Rajasthan","10050","0","222.0","61.8","-3.7","169","0.0"
"","Delhi","5509","0","115.7","100.4","-2.0","121","0.0"
"","UP","18617","0","372.6","177.2","0.8","435","0.0"
"","Uttarakhand","1854","0","40.7","14.9","-0.5","133","0.0"
"","HP","1326","0","27.5","-2.8","-1.6","43","0.0"
"","J&K","2108","527","41.8","18.2","4.2","549","10.0"
"","Chandigarh","290","0","5.7","5.9","-0.2","23","0.0"
"WR","Chhattisgarh","4179","0","96.9","40.5","1.0","263","0.0"
"","Gujarat","13958","0","313.2","38.1","4.9","622","0.0"
"","MP","8017","0","173.9","74.9","-4.3","356","0.0"
"","Maharashtra","19322","0","426.7","145.7","-1.3","426","0.0"
"","Goa","541","0","11.9","11.1","0.2","46","0.0"
"","DD","329","0","7.3","7.0","0.3","39","0.0"
"","DNH","807","0","19.0","19.0","0.0","146","0.0"
"","Essar steel","363","0","7.1","7.2","-0.1","316","0.0"
"SR","Andhra Pradesh","6931","0","160.9","14.6","0.3","445","0.0"
"","Telangana","9720","0","204.2","65.4","0.7","462","0.0"
"","Karnataka","8678","0","168.4","27.6","1.3","498","0.0"
"","Kerala","3256","0","65.7","44.4","2.0","264","0.0"
"","Tamil Nadu","13109","0","279.8","112.2","-1.4","486","0.0"
"","Pondy","377","0","7.4","7.5","-0.2","50","0.0"
"ER","Bihar","5667","0","114.5","112.4","-1.6","200","0.0"
"","DVC","2971","0","63.4","-31.7","0.4","110","0.0"
"","Jharkhand","1246","0","25.8","17.3","-0.6","120","0.0"
"","Odisha","4646","0","99.8","30.7","2.0","600","0.0"
"","West Bengal","8956","0","184.4","106.5","2.2","320","0.0"
"","Sikkim","77","0","0.8","1.4","-0.5","10","0.0"
"NER","Arunachal Pradesh","135","3","2.6","2.2","0.3","46","0.0"
"","Assam","1858","85","37.2","32.8","-0.2","165","2.0"
"","Manipur","168","5","2.9","2.4","0.5","34","0.0"
"","Meghalaya","318","0","5.4","1.3","-0.2","87","0.0"
"","Mizoram","94","2","1.8","0.5","0.9","62","0.0"
"","Nagaland","138","1","2.6","2.2","-0.1","53","0.0"
"","Tripura","280","4","5.3","4.1","0.9","72","0.2"
