"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11219","0","252.4","131.8","-1.2","164","0.0"
"","Haryana","9626","113","213.5","138.9","2.8","368","0.2"
"","Rajasthan","10339","0","225.9","66.9","3.6","397","5.0"
"","Delhi","6462","0","133.0","103.2","-0.3","240","0.1"
"","UP","19356","0","437.9","184.5","-0.2","192","0.0"
"","Uttarakhand","2055","0","44.3","19.8","0.7","207","2.1"
"","HP","1432","0","29.3","9.5","1.4","200","0.0"
"","J&K","2022","505","40.8","18.6","-3.2","76","9.7"
"","Chandigarh","292","0","5.9","5.8","0.1","42","0.0"
"WR","Chhattisgarh","3588","0","81.7","15.1","-1.3","79","0.0"
"","Gujarat","16077","0","354.5","120.0","4.6","695","0.0"
"","MP","7591","0","168.5","64.3","0.4","448","0.0"
"","Maharashtra","17723","0","403.2","110.2","-5.4","573","0.0"
"","Goa","434","0","9.1","8.3","0.1","33","0.0"
"","DD","330","0","7.4","6.7","0.7","100","0.0"
"","DNH","765","0","17.7","17.4","0.3","100","0.0"
"","Essar steel","238","0","4.0","3.7","0.3","172","0.0"
"SR","Andhra Pradesh","8077","0","180.2","32.1","0.6","445","0.0"
"","Telangana","6698","0","135.2","51.0","0.9","466","0.0"
"","Karnataka","8396","0","171.8","53.4","-0.3","513","0.0"
"","Kerala","3308","0","62.8","38.5","0.9","262","0.0"
"","Tamil Nadu","15118","0","332.7","116.8","2.5","493","0.0"
"","Pondy","354","0","7.8","7.8","0.0","65","0.1"
"ER","Bihar","4735","0","87.5","87.2","-2.2","50","0.0"
"","DVC","3063","0","72.4","-38.3","-0.5","200","0.0"
"","Jharkhand","1185","0","24.2","19.9","2.0","190","0.0"
"","Odisha","4602","0","94.3","42.2","1.6","550","0.0"
"","West Bengal","8406","0","172.2","51.6","1.3","380","0.0"
"","Sikkim","87","0","1.1","1.2","-0.1","20","0.0"
"NER","Arunachal Pradesh","119","4","2.1","3.0","-0.8","0","0.0"
"","Assam","1673","136","31.8","26.6","0.0","116","1.1"
"","Manipur","160","5","2.2","2.6","-0.4","8","0.0"
"","Meghalaya","310","0","5.5","1.3","-0.2","58","0.0"
"","Mizoram","89","5","1.4","1.1","-0.3","11","0.0"
"","Nagaland","131","3","2.1","2.4","-0.5","14","0.0"
"","Tripura","237","4","4.7","4.3","0.1","42","0.0"
