"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8951","0","198.7","124.3","-0.9","89"
"","Haryana","7985","0","172.1","107.3","-1.4","227"
"","Rajasthan","7465","273","171.5","43.2","1.6","318"
"","Delhi","4538","0","90.6","67.3","-1.8","202"
"","UP","11270","3325","253.3","134.1","4.0","706"
"","Uttarakhand","1615","55","33.2","16.2","0.0","158"
"","HP","1093","0","23.1","-2.9","-0.5","133"
"","J&K","1618","100","11.0","14.2","-3.2","207"
"","Chandigarh","244","0","4.9","5.2","-0.3","25"
"WR","Chhattisgarh","2964","79","72.7","21.1","3.1","311"
"","Gujarat","8950","0","206.0","37.0","-1.1","362"
"","MP","6674","0","137.7","77.1","2.4","309"
"","Maharashtra","16990","598","368.9","116.0","9.4","824"
"","Goa","368","0","7.6","6.6","0.6","88"
"","DD","270","0","5.9","5.2","0.6","89"
"","DNH","635","0","15.0","15.0","0.1","47"
"","Essar steel","414","0","8.8","8.3","0.5","11"
"SR","Andhra Pradesh","6123","0","141.0","31.2","1.6","222"
"","Telangana","6174","1500","136.9","62.9","2.2","417"
"","Karnataka","7130","300","156.3","18.6","3.4","276"
"","Kerala","2958","75","54.2","27.3","0.9","221"
"","Tamil Nadu","11019","0","235.9","67.6","1.2","296"
"","Pondy","263","0","5.2","5.2","0.0","32"
"ER","Bihar","2225","200","45.2","43.0","-0.3","160"
"","DVC","2266","0","49.9","-7.4","0.3","225"
"","Jharkhand","937","0","18.8","13.0","-0.8","10"
"","Odisha","3396","0","69.2","20.4","0.3","210"
"","West Bengal","6468","0","121.6","36.9","0.5","110"
"","Sikkim","77","0","1.1","1.2","-0.1","27"
"NER","Arunachal Pradesh","88","22","1.5","1.9","-0.4","9"
"","Assam","1136","228","23.5","15.7","3.5","278"
"","Manipur","133","5","1.6","2.6","-1.0","26"
"","Meghalaya","260","0","4.4","0.1","-0.4","37"
"","Mizoram","72","13","1.1","1.2","-0.3","13"
"","Nagaland","92","13","1.8","2.0","-0.6","4"
"","Tripura","180","36","2.5","1.9","-0.8","52"
