"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8278","1475","194.4","93.0","1.2","122"
"","Haryana","7316","687","162.7","80.4","2.6","285"
"","Rajasthan","7959","392","184.6","53.4","2.7","502"
"","Delhi","4760","0","101.7","75.0","0.1","344"
"","UP","10620","4180","237.6","94.1","8.8","971"
"","Uttarakhand","1647","275","36.2","15.7","1.7","202"
"","HP","1192","155","26.7","5.2","0.5","284"
"","J&K","1370","0","27.4","15.3","1.6","238"
"","Chandigarh","283","0","5.7","4.1","1.6","127"
"WR","Chhattisgarh","2904","0","93.8","23.2","3.6","717"
"","Gujarat","11776","0","259.2","81.6","-0.4","191"
"","MP","6948","0","146.0","66.8","-1.7","395"
"","Maharashtra","16732","57","372.0","116.7","1.0","425"
"","Goa","393","0","8.1","7.3","0.6","53"
"","DD","270","0","6.2","6.0","0.1","41"
"","DNH","636","0","15.0","14.9","0.1","110"
"","Essar steel","340","0","7.4","7.2","0.3","127"
"SR","Andhra Pradesh","5882","200","129.7","35.5","1.4","405"
"","Telangana","6275","0","140.7","56.2","1.3","892"
"","Karnataka","7401","400","156.4","24.6","2.0","1017"
"","Kerala","3259","50","60.5","36.0","2.3","421"
"","Tamil Nadu","12896","0","275.1","73.9","-1.5","254"
"","Pondy","319","0","6.3","6.6","-0.3","33"
"ER","Bihar","2317","250","48.1","47.6","0.5","200"
"","DVC","2414","0","56.1","-7.6","0.2","280"
"","Jharkhand","862","0","19.6","11.7","-0.7","120"
"","Odisha","3698","0","74.9","13.3","0.8","350"
"","West Bengal","7244","0","147.2","50.6","-0.7","285"
"","Sikkim","79","0","1.2","1.1","0.1","22"
"NER","Arunachal Pradesh","109","1","1.8","1.9","-0.1","31"
"","Assam","1199","176","23.5","16.4","1.3","149"
"","Manipur","123","1","1.9","2.2","-0.3","27"
"","Meghalaya","266","1","4.6","0.5","-0.3","57"
"","Mizoram","72","2","1.1","1.1","-0.1","13"
"","Nagaland","108","6","1.9","1.4","0.0","25"
"","Tripura","229","8","3.1","1.6","-0.7","59"
