"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4892","0","94.6","48.4","1.3","256"
"","Haryana","5527","0","102.9","80.6","-0.8","235"
"","Rajasthan","9899","148","198.5","72.0","1.0","249"
"","Delhi","2991","0","52.4","37.4","0.6","218"
"","UP","11749","0","246.1","84.9","-3.4","326"
"","Uttarakhand","1554","0","29.4","15.4","-0.6","72"
"","HP","1242","0","22.7","17.6","-0.2","159"
"","J&K","1797","449","37.9","35.8","-4.3","0"
"","Chandigarh","160","0","2.9","3.1","-0.2","15"
"WR","Chhattisgarh","2946","0","63.0","3.8","-2.6","165"
"","Gujarat","12769","0","267.4","80.7","-1.0","548"
"","MP","10616","0","215.3","131.3","-3.4","238"
"","Maharashtra","19015","0","406.8","115.5","0.5","470"
"","Goa","375","0","7.6","7.7","-0.7","25"
"","DD","256","0","5.8","6.0","-0.2","-4"
"","DNH","672","0","15.2","15.5","-0.3","55"
"","Essar steel","368","0","7.5","7.2","0.3","163"
"SR","Andhra Pradesh","6830","0","149.8","28.2","2.9","588"
"","Telangana","6694","0","132.5","63.8","1.7","327"
"","Karnataka","8770","0","190.9","77.9","3.6","843"
"","Kerala","3160","0","60.3","52.8","2.9","264"
"","Tamil Nadu","12388","0","277.1","137.4","2.6","549"
"","Pondy","278","0","5.8","6.3","-0.5","20"
"ER","Bihar","3337","0","60.8","59.0","1.0","100"
"","DVC","2423","0","56.7","-34.8","-1.1","150"
"","Jharkhand","1103","0","22.9","14.9","2.7","140"
"","Odisha","3778","0","67.8","22.0","3.0","210"
"","West Bengal","6000","0","94.7","18.5","2.5","190"
"","Sikkim","94","0","1.3","1.2","0.1","15"
"NER","Arunachal Pradesh","117","2","1.9","1.7","0.2","48"
"","Assam","1310","1","21.7","16.2","1.9","172"
"","Manipur","129","1","2.1","2.4","-0.3","11"
"","Meghalaya","271","0","4.7","3.7","-0.2","40"
"","Mizoram","86","2","1.4","1.2","0.2","16"
"","Nagaland","103","2","1.7","1.7","-0.1","9"
"","Tripura","207","0","3.1","0.9","-0.1","17"
