"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10898","0","254.8","148.3","-1.3","72","0.0"
"","Haryana","8103","0","170.8","135.6","0.0","168","0.0"
"","Rajasthan","10861","0","235.1","62.3","1.1","389","0.0"
"","Delhi","5044","0","105.7","87.6","-1.8","84","0.0"
"","UP","15953","170","324.2","182.5","-0.1","254","0.0"
"","Uttarakhand","1675","0","34.5","16.0","-0.4","136","0.0"
"","HP","1207","0","24.9","-3.7","1.6","173","0.1"
"","J&K","2146","536","40.7","15.3","-0.1","232","9.8"
"","Chandigarh","241","0","4.9","6.3","-1.4","0","0.0"
"WR","Chhattisgarh","4124","0","96.1","27.0","-2.9","570","0.0"
"","Gujarat","15483","0","344.1","57.9","2.0","598","0.0"
"","MP","8354","0","185.4","85.4","-3.6","494","0.0"
"","Maharashtra","20294","0","446.0","109.1","6.3","786","0.9"
"","Goa","444","0","11.6","8.5","2.5","36","0.0"
"","DD","336","0","7.4","6.4","1.0","109","0.0"
"","DNH","770","0","17.9","16.6","1.3","102","0.0"
"","Essar steel","554","0","11.1","11.1","0.0","353","0.0"
"SR","Andhra Pradesh","7943","0","181.6","12.2","1.3","450","0.0"
"","Telangana","9727","0","209.1","101.5","1.7","467","0.0"
"","Karnataka","9258","0","183.2","48.7","0.9","424","0.0"
"","Kerala","3177","0","64.9","26.6","1.0","319","0.0"
"","Tamil Nadu","14587","0","309.6","86.0","-2.6","438","0.0"
"","Pondy","350","30","7.5","7.5","0.0","48","0.1"
"ER","Bihar","4548","0","80.9","80.5","0.1","0","0.0"
"","DVC","2992","0","66.8","-25.1","0.2","0","0.0"
"","Jharkhand","1075","0","22.0","19.0","0.0","0","0.0"
"","Odisha","4992","0","98.2","49.9","2.9","0","0.3"
"","West Bengal","8102","0","156.9","57.1","1.1","0","0.0"
"","Sikkim","83","0","1.0","1.2","-0.2","0","0.0"
"NER","Arunachal Pradesh","114","2","2.2","2.5","-0.3","0","0.0"
"","Assam","1777","76","33.3","25.6","2.4","222","1.2"
"","Manipur","163","2","2.2","2.3","-0.1","15","0.0"
"","Meghalaya","301","0","5.6","0.7","0.0","64","0.0"
"","Mizoram","82","3","1.4","1.0","0.1","6","0.0"
"","Nagaland","116","2","2.2","1.9","-0.1","9","0.0"
"","Tripura","264","2","4.7","5.3","0.8","43","0.0"
