"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5159","0","100.3","19.3","0.5","182","0.0"
"","Haryana","5868","132","108.8","66.9","2.6","251","0.5"
"","Rajasthan","10571","0","209.8","70.3","1.5","437","0.0"
"","Delhi","4017","0","64.6","50.3","-0.5","329","0.0"
"","UP","13910","0","299.0","108.5","-0.4","693","0.0"
"","Uttarakhand","1920","0","36.0","26.3","-0.4","166","0.0"
"","HP","1442","0","25.4","20.9","0.2","120","0.9"
"","J&K","2138","535","45.6","43.0","-2.1","10","10.7"
"","Chandigarh","206","0","3.3","3.8","-0.5","11","0.0"
"WR","Chhattisgarh","3342","0","71.9","23.0","-1.6","160","0.1"
"","Gujarat","13562","0","285.8","102.8","0.8","431","0.0"
"","MP","9963","0","224.1","133.0","-2.0","485","0.0"
"","Maharashtra","19656","0","394.5","124.6","-0.8","461","0.0"
"","Goa","384","0","8.4","7.4","0.5","35","0.0"
"","DD","286","0","5.8","5.6","0.2","82","0.0"
"","DNH","734","0","17.1","16.6","0.5","80","0.0"
"","Essar steel","444","0","9.3","9.4","-0.1","152","0.0"
"SR","Andhra Pradesh","8250","0","162.1","52.2","2.2","421","0.1"
"","Telangana","8918","0","176.9","84.5","-1.0","429","0.1"
"","Karnataka","9299","0","194.8","90.3","2.6","537","0.1"
"","Kerala","3119","0","59.7","49.4","0.1","187","0.0"
"","Tamil Nadu","12910","0","273.9","151.0","2.6","338","0.1"
"","Pondy","335","0","5.7","6.6","-0.9","14","0.0"
"ER","Bihar","3925","0","72.3","67.0","2.0","300","0.0"
"","DVC","2944","0","69.8","-30.2","-0.9","220","0.0"
"","Jharkhand","1100","0","22.9","12.0","0.9","100","0.0"
"","Odisha","3776","0","62.6","22.7","-2.0","400","0.0"
"","West Bengal","5455","0","90.9","3.2","0.7","230","0.0"
"","Sikkim","94","0","1.3","1.7","-0.4","5","0.0"
"NER","Arunachal Pradesh","104","7","2.3","1.9","0.4","56","0.0"
"","Assam","1345","56","22.0","18.2","1.0","172","0.2"
"","Manipur","175","4","2.8","2.9","-0.1","23","0.0"
"","Meghalaya","311","6","5.4","4.1","-0.3","45","0.0"
"","Mizoram","85","5","1.7","1.0","0.0","26","0.0"
"","Nagaland","117","4","2.1","1.8","0.1","21","0.0"
"","Tripura","214","1","3.9","1.9","0.7","29","0.0"
