"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5495","0","101.7","39.3","0.9","291"
"","Haryana","6682","0","121.2","66.6","-0.3","161"
"","Rajasthan","9594","0","203.4","71.6","5.2","535"
"","Delhi","3317","0","65.3","51.4","-1.2","383"
"","UP","13314","320","284.9","86.8","0.9","332"
"","Uttarakhand","1855","70","33.9","21.6","1.1","199"
"","HP","1422","15","25.7","21.1","1.0","172"
"","J&K","2049","512","43.8","38.7","1.5","135"
"","Chandigarh","232","0","3.9","3.8","0.1","17"
"WR","Chhattisgarh","3152","0","70.4","10.8","-0.5","250"
"","Gujarat","12687","0","272.4","82.5","-4.1","445"
"","MP","10680","0","207.3","123.9","-2.3","247"
"","Maharashtra","19843","10","410.6","131.0","-0.9","317"
"","Goa","408","0","8.5","8.3","-0.4","103"
"","DD","291","0","6.3","6.6","-0.3","4"
"","DNH","724","0","16.5","16.8","-0.3","3"
"","Essar steel","710","0","8.3","7.9","0.5","169"
"SR","Andhra Pradesh","7054","0","152.8","7.5","2.1","433"
"","Telangana","8247","0","158.0","69.8","1.2","205"
"","Karnataka","9239","0","203.2","67.2","5.2","378"
"","Kerala","3455","0","63.9","54.3","2.0","247"
"","Tamil Nadu","13395","0","292.2","148.1","1.5","647"
"","Pondy","315","0","6.2","6.6","-0.4","17"
"ER","Bihar","3542","0","62.7","57.9","1.7","230"
"","DVC","2690","0","62.7","-34.1","0.6","190"
"","Jharkhand","1172","0","22.9","15.6","1.6","260"
"","Odisha","3796","0","70.9","18.6","-0.3","290"
"","West Bengal","6558","0","103.6","25.3","-0.1","300"
"","Sikkim","101","0","2.0","1.5","0.5","27"
"NER","Arunachal Pradesh","101","1","1.9","1.9","0.0","0"
"","Assam","1382","18","23.2","17.5","2.1","171"
"","Manipur","145","2","2.4","2.6","-0.1","12"
"","Meghalaya","209","0","4.8","4.7","-0.2","7"
"","Mizoram","82","1","1.5","1.3","0.2","37"
"","Nagaland","98","1","2.2","1.9","0.3","5"
"","Tripura","208","0","3.1","2.0","-0.3","30"
