"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8988","0","167.4","88.6","-1.7","106","0.0"
"","Haryana","7118","0","121.7","101.5","0.5","393","0.0"
"","Rajasthan","9680","0","204.2","50.3","0.2","467","0.0"
"","Delhi","4253","0","91.8","70.3","-1.3","123","0.2"
"","UP","14775","0","289.7","133.3","-0.6","271","0.0"
"","Uttarakhand","1939","0","36.4","18.3","-2.7","150","0.0"
"","HP","1337","0","27.4","6.9","-2.4","29","0.0"
"","J&K","2143","536","39.4","30.6","-6.5","211","9.9"
"","Chandigarh","191","0","4.1","5.2","-1.1","10","0.0"
"WR","Chhattisgarh","3674","0","77.4","19.1","-3.3","175","0.0"
"","Gujarat","17989","0","393.3","111.6","4.9","758","0.0"
"","MP","7923","0","164.4","63.0","-1.9","429","0.0"
"","Maharashtra","20433","14","447.0","134.9","1.8","684","0.1"
"","Goa","460","0","12.5","9.2","0.4","37","0.0"
"","DD","324","0","7.6","6.6","1.0","94","0.0"
"","DNH","797","0","18.6","17.3","1.3","122","0.0"
"","Essar steel","579","0","11.1","11.4","-0.2","292","0.0"
"SR","Andhra Pradesh","7055","0","158.6","25.8","3.5","864","0.0"
"","Telangana","8719","0","180.0","74.1","3.1","665","0.0"
"","Karnataka","9402","0","199.1","34.5","0.2","358","0.0"
"","Kerala","3430","75","69.6","42.7","1.3","289","0.7"
"","Tamil Nadu","14065","0","312.1","130.6","6.7","1239","0.0"
"","Pondy","338","15","7.5","7.0","0.5","59","0.1"
"ER","Bihar","4633","0","81.3","81.0","-0.1","50","0.0"
"","DVC","2939","0","62.8","-19.1","4.1","300","-0.5"
"","Jharkhand","1047","0","21.2","16.0","-0.3","40","0.0"
"","Odisha","4924","0","100.9","31.3","4.8","180","-0.3"
"","West Bengal","7984","0","145.9","49.5","1.4","150","0.0"
"","Sikkim","97","0","1.2","1.3","-0.1","31","0.0"
"NER","Arunachal Pradesh","122","6","2.2","2.6","-0.3","42","0.0"
"","Assam","1793","73","31.9","25.5","1.0","206","1.3"
"","Manipur","138","2","2.2","2.5","-0.3","54","0.0"
"","Meghalaya","274","0","5.0","0.4","0.3","88","0.0"
"","Mizoram","79","1","1.7","1.0","0.2","16","0.0"
"","Nagaland","118","2","2.1","1.8","0.0","37","0.0"
"","Tripura","280","2","4.4","4.2","0.2","150","0.0"
