"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7151","0","163.0","77.9","-0.5","170","0.0"
"","Haryana","6815","163","145.3","79.3","4.4","407","1.0"
"","Rajasthan","10157","28","222.9","68.6","1.9","421","1.2"
"","Delhi","5342","0","108.5","82.2","-1.2","280","0.0"
"","UP","17654","0","378.6","164.5","2.8","577","0.0"
"","Uttarakhand","2045","0","39.1","18.4","-0.8","156","3.2"
"","HP","1359","0","27.1","11.5","1.3","298","0.0"
"","J&K","2006","501","41.7","28.4","-3.9","261","9.8"
"","Chandigarh","259","0","5.3","5.0","0.3","41","0.0"
"WR","Chhattisgarh","3622","0","83.4","18.4","-1.9","134","0.0"
"","Gujarat","15980","0","358.5","144.0","4.7","453","0.0"
"","MP","8995","0","195.9","105.9","-0.7","240","0.0"
"","Maharashtra","22662","0","503.8","160.7","2.2","927","0.0"
"","Goa","475","0","10.9","10.3","0.0","44","0.0"
"","DD","310","0","6.1","5.2","0.8","85","0.0"
"","DNH","740","0","16.7","16.2","0.5","103","0.0"
"","Essar steel","99","0","3.8","3.7","0.0","149","0.0"
"SR","Andhra Pradesh","8534","0","179.5","59.7","-0.2","498","0.0"
"","Telangana","6896","0","142.9","45.4","-0.9","495","0.0"
"","Karnataka","8496","0","183.5","65.5","-2.8","516","0.0"
"","Kerala","3426","0","72.0","47.4","0.9","173","0.0"
"","Tamil Nadu","14881","0","331.6","179.2","0.6","371","0.0"
"","Pondy","381","0","8.2","8.4","-0.2","40","0.0"
"ER","Bihar","4758","0","85.4","83.4","-0.7","0","0.0"
"","DVC","2755","0","62.0","-47.3","1.7","0","0.8"
"","Jharkhand","1265","0","25.2","18.8","1.8","0","0.0"
"","Odisha","4094","0","76.4","20.7","1.7","0","0.0"
"","West Bengal","7998","0","141.4","36.2","3.8","0","0.0"
"","Sikkim","94","0","1.4","1.3","0.1","0","0.0"
"NER","Arunachal Pradesh","121","4","2.4","1.9","0.5","44","0.0"
"","Assam","1575","58","26.0","19.9","1.4","206","1.1"
"","Manipur","159","7","2.3","2.1","0.2","30","0.0"
"","Meghalaya","291","4","4.7","2.8","-0.2","35","0.0"
"","Mizoram","79","4","1.7","1.1","0.2","6","0.0"
"","Nagaland","115","3","2.1","1.8","0.2","41","0.0"
"","Tripura","230","2","3.8","2.7","0.1","38","0.0"
