"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4985","0","92.4","26.7","-0.1","90","0.0"
"","Haryana","6037","275","97.9","53.9","0.3","324","1.6"
"","Rajasthan","11404","0","208.1","69.1","-4.3","479","0.0"
"","Delhi","3851","0","67.7","52.6","-1.5","202","0.0"
"","UP","12148","650","231.2","88.7","0.5","507","0.0"
"","Uttarakhand","1719","0","28.6","21.3","-1.8","256","0.1"
"","HP","1483","0","27.7","23.2","-1.3","64","0.0"
"","J&K","2340","570","41.1","40.6","-6.6","149","9.5"
"","Chandigarh","221","0","3.8","3.7","0.1","44","0.0"
"WR","Chhattisgarh","3690","0","79.9","38.5","0.7","424","1.5"
"","Gujarat","15252","0","329.3","92.1","2.4","548","0.0"
"","MP","12997","0","238.3","126.5","-1.5","732","0.0"
"","Maharashtra","20612","0","417.1","128.2","1.2","552","0.0"
"","Goa","498","0","12.0","10.9","0.4","81","0.0"
"","DD","317","0","7.0","6.8","0.2","34","0.0"
"","DNH","783","0","18.1","18.0","0.1","38","0.0"
"","Essar steel","568","0","12.0","13.0","-1.0","258","0.0"
"SR","Andhra Pradesh","8210","0","166.6","63.5","0.4","610","0.0"
"","Telangana","9134","0","184.4","72.4","0.8","617","0.0"
"","Karnataka","11540","0","216.2","84.2","0.5","723","0.0"
"","Kerala","3378","0","63.9","47.1","0.8","306","0.0"
"","Tamil Nadu","13867","0","281.6","145.5","-0.5","493","0.0"
"","Pondy","369","0","7.0","7.3","-0.3","63","0.0"
"ER","Bihar","4226","0","75.8","69.7","0.8","460","0.0"
"","DVC","3143","0","66.1","-45.9","1.4","396","0.3"
"","Jharkhand","1122","152","24.5","17.2","0.6","169","0.5"
"","Odisha","4387","0","81.9","29.7","1.8","267","0.0"
"","West Bengal","6658","0","124.5","22.1","1.6","309","0.0"
"","Sikkim","95","0","1.7","1.9","-0.3","18","0.0"
"NER","Arunachal Pradesh","112","2","2.1","2.0","0.1","35","0.0"
"","Assam","1398","11","23.5","18.0","1.7","124","0.3"
"","Manipur","174","2","2.6","3.0","-0.4","25","0.0"
"","Meghalaya","377","0","6.2","5.5","-0.2","44","0.0"
"","Mizoram","96","3","1.9","1.7","0.0","12","0.0"
"","Nagaland","126","1","2.1","2.0","-0.1","51","0.0"
"","Tripura","282","0","3.8","3.8","0.2","47","0.0"
