"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9938","0","222.4","114.6","-0.5","118"
"","Haryana","7841","0","162.1","121.2","-0.5","109"
"","Rajasthan","7722","0","174.1","61.2","2.0","293"
"","Delhi","5250","41","101.4","76.8","1.9","337"
"","UP","12566","1850","264.5","127.5","0.2","768"
"","Uttarakhand","1739","40","37.7","17.0","0.9","146"
"","HP","1207","0","25.5","4.5","1.2","126"
"","J&K","1927","482","36.9","21.4","0.5","164"
"","Chandigarh","303","0","5.5","5.4","0.3","38"
"WR","Chhattisgarh","2914","96","70.4","19.1","0.3","376"
"","Gujarat","10729","0","243.7","56.8","-0.2","338"
"","MP","5987","0","122.4","89.5","-1.4","156"
"","Maharashtra","16646","41","376.3","95.7","3.2","453"
"","Goa","391","0","9.0","7.4","1.1","83"
"","DD","279","0","6.4","6.0","0.4","39"
"","DNH","713","0","16.5","16.3","0.2","82"
"","Essar steel","398","0","8.3","7.7","0.6","-77"
"SR","Andhra Pradesh","6620","0","138.9","29.6","2.2","595"
"","Telangana","5236","0","117.6","76.0","-1.0","393"
"","Karnataka","7325","400","151.6","31.8","2.8","483"
"","Kerala","2969","0","51.2","28.4","1.7","209"
"","Tamil Nadu","12004","0","275.7","87.0","1.9","345"
"","Pondy","318","0","6.8","6.8","0.0","33"
"ER","Bihar","2657","0","39.3","49.9","-12.7","285"
"","DVC","2631","0","56.3","-21.4","-3.4","446"
"","Jharkhand","859","0","20.1","13.7","-1.5","180"
"","Odisha","3776","0","77.2","18.7","2.5","365"
"","West Bengal","6313","0","120.3","38.4","1.7","305"
"","Sikkim","81","0","1.3","0.5","0.8","25"
"NER","Arunachal Pradesh","91","6","1.1","2.0","-0.8","6"
"","Assam","1200","174","24.0","20.8","-0.9","200"
"","Manipur","138","3","1.9","2.3","-0.4","27"
"","Meghalaya","250","0","4.7","1.2","-0.4","147"
"","Mizoram","65","1","1.1","1.1","0.0","13"
"","Nagaland","99","4","2.0","1.6","0.3","15"
"","Tripura","208","1","3.0","1.2","-0.1","94"
