"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9351","0","211.5","124.0","1.2","172","0.0"
"","Haryana","8064","0","175.3","123.5","2.3","277","0.0"
"","Rajasthan","9364","0","196.4","72.0","1.3","264","0.0"
"","Delhi","5009","0","106.0","83.3","-1.9","104","0.0"
"","UP","16825","685","340.0","167.3","0.7","687","0.0"
"","Uttarakhand","1817","0","36.7","7.7","0.5","168","0.0"
"","HP","1266","0","26.0","0.7","0.4","82","0.1"
"","J&K","2081","520","42.1","14.7","1.4","233","10.0"
"","Chandigarh","250","0","4.9","5.9","-1.0","0","0.0"
"WR","Chhattisgarh","3468","0","80.7","20.3","-1.2","141","0.0"
"","Gujarat","12416","0","274.1","70.7","-5.8","502","0.0"
"","MP","7273","0","156.2","95.9","0.9","471","0.0"
"","Maharashtra","17500","0","383.7","114.8","2.0","400","0.0"
"","Goa","403","0","7.5","8.2","-0.7","79","0.0"
"","DD","327","0","6.9","6.2","0.7","53","0.0"
"","DNH","737","0","16.6","15.6","0.9","81","0.0"
"","Essar steel","154","0","2.1","1.9","0.2","164","0.0"
"SR","Andhra Pradesh","6482","0","138","18","-0.3","465","0.0"
"","Telangana","7203","0","150","80","-2.2","333","0.0"
"","Karnataka","7501","0","150","49","1.5","544","0.0"
"","Kerala","3244","0","64","46","1.6","531","0.0"
"","Tamil Nadu","13047","0","274","90","1.1","394","0.0"
"","Pondy","339","0","7","7","-0.5","51","0.0"
"ER","Bihar","4070","0","77.5","72.0","-0.8","385","0.7"
"","DVC","2798","0","64.7","-21.4","2.0","498","0.0"
"","Jharkhand","1140","0","23.5","16.5","-0.5","202","0.0"
"","Odisha","4084","100","76.5","28.1","1.3","435","1.2"
"","West Bengal","7885","0","141.3","48.7","2.0","387","0.0"
"","Sikkim","89","0","1.2","1.2","0.0","25","0.0"
"NER","Arunachal Pradesh","110","2","2.0","2.2","-0.1","45","0.0"
"","Assam","1623","97","29.0","24.3","0.2","142","0.8"
"","Manipur","136","2","2.2","2.3","-0.1","12","0.0"
"","Meghalaya","263","0","4.6","-1.5","-0.4","43","0.0"
"","Mizoram","69","2","1.2","1.4","-0.3","2","0.0"
"","Nagaland","103","1","2.1","1.9","-0.1","21","0.0"
"","Tripura","243","4","4.3","3.3","0.0","33","0.1"
