"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6732","0","135.6","90.6","0.7","154"
"","Haryana","6693","0","136.0","69.7","-1.7","294"
"","Rajasthan","6881","0","154.0","48.6","-2.2","128"
"","Delhi","4606","137","99.0","74.5","1.2","293"
"","UP","9983","3945","247.2","125.1","3.5","588"
"","Uttarakhand","1754","75","37.0","14.7","0.8","127"
"","HP","1277","0","25.5","0.6","-0.1","74"
"","J&K","1188","0","19.0","10.6","-2.1","298"
"","Chandigarh","261","0","5.2","4.6","0.6","78"
"WR","Chhattisgarh","3088","42","66.1","18.0","-1.1","156"
"","Gujarat","9039","0","202.4","76.4","-3.0","293"
"","MP","6341","0","131.9","57.4","-0.2","395"
"","Maharashtra","15883","51","337.5","95.2","8.8","667"
"","Goa","399","0","8.3","7.3","0.8","92"
"","DD","268","0","6.0","5.9","0.1","30"
"","DNH","635","0","14.8","15.3","-0.4","40"
"","Essar steel","312","0","6.6","7.0","-0.5","100"
"SR","Andhra Pradesh","6188","0","141.0","31.0","2.4","337"
"","Telangana","6193","145","142.1","54.4","0.1","730"
"","Karnataka","7400","400","155.6","24.6","1.0","432"
"","Kerala","3127","75","58.4","29.0","2.1","357"
"","Tamil Nadu","13036","0","280.4","60.5","2.1","342"
"","Pondy","312","25","6.5","6.5","0.0","52"
"ER","Bihar","2286","250","50.5","50.5","0.1","250"
"","DVC","2456","180","56.5","-6.9","0.8","200"
"","Jharkhand","854","100","19.5","10.4","0.0","50"
"","Odisha","3550","180","73.2","21.7","0.7","380"
"","West Bengal","7310","0","140.5","49.8","2.5","300"
"","Sikkim","98","0","1.3","1.2","0.2","21"
"NER","Arunachal Pradesh","112","2","1.8","2.1","-0.3","26"
"","Assam","1170","224","24.2","15.5","2.4","221"
"","Manipur","121","1","1.8","2.3","-0.6","31"
"","Meghalaya","252","8","4.2","0.0","-0.3","30"
"","Mizoram","77","1","1.1","1.2","-0.1","15"
"","Nagaland","101","3","1.8","1.4","0.0","27"
"","Tripura","226","4","3.3","1.4","-0.3","57"
