"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5063","0","97.3","37.0","-0.9","90","0.0"
"","Haryana","5602","0","111.6","72.3","0.7","173","0.0"
"","Rajasthan","11801","0","227.8","62.5","0.1","321","0.0"
"","Delhi","3973","0","63.1","59.5","-1.2","212","0.0"
"","UP","12079","440","252.2","99.0","0.1","288","0.0"
"","Uttarakhand","2066","0","36.4","22.4","0.3","262","0.0"
"","HP","1529","0","27.6","22.0","-0.3","99","0.0"
"","J&K","2233","558","46.4","42.8","-2.2","246","11.1"
"","Chandigarh","197","0","3.2","3.6","-0.4","-1","0.0"
"WR","Chhattisgarh","3771","0","82.0","26.4","-2.3","303","0.2"
"","Gujarat","14581","0","301.0","70.2","0.9","1085","0.0"
"","MP","12725","0","231.0","115.2","-1.1","488","0.0"
"","Maharashtra","19065","0","381.5","109.0","3.0","473","0.0"
"","Goa","498","0","12.3","9.8","1.9","42","0.0"
"","DD","289","0","6.7","6.6","0.1","22","0.0"
"","DNH","765","0","18.0","17.7","0.3","49","0.0"
"","Essar steel","535","0","10.8","10.5","0.3","321","0.0"
"SR","Andhra Pradesh","7900","0","167.2","67.8","0.5","441","0.0"
"","Telangana","8960","0","182.5","70.0","0.3","531","0.0"
"","Karnataka","10911","0","205.1","74.2","-0.1","754","0.0"
"","Kerala","3263","0","66.6","52.6","0.5","187","0.0"
"","Tamil Nadu","13178","0","291.0","163.0","-0.7","495","0.0"
"","Pondy","314","0","6.7","6.9","-0.1","29","0.0"
"ER","Bihar","4037","0","70.3","65.5","-0.5","460","0.0"
"","DVC","3073","0","65.3","-40.6","0.1","396","0.0"
"","Jharkhand","1021","0","22.1","17.0","-1.2","169","0.0"
"","Odisha","3887","0","72.1","26.4","0.4","267","0.0"
"","West Bengal","6154","0","111.6","20.1","0.9","309","0.0"
"","Sikkim","89","0","1.1","1.6","-0.6","18","0.0"
"NER","Arunachal Pradesh","132","3","2.0","2.5","-0.5","3","0.0"
"","Assam","1342","21","22.1","17.0","0.4","110","0.3"
"","Manipur","169","5","2.8","2.7","0.0","46","0.0"
"","Meghalaya","334","0","6.2","5.3","-0.2","32","0.0"
"","Mizoram","93","4","1.7","1.5","-0.1","18","0.0"
"","Nagaland","134","3","2.1","1.9","0.1","24","0.0"
"","Tripura","218","9","3.8","1.7","0.3","42","0.0"
