"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4744","205","99.9","39.3","2.0","202"
"","Haryana","5172","329","96.3","41.7","0.5","748"
"","Rajasthan","6492","67","141.8","46.8","-0.3","251"
"","Delhi","3558","0","75.3","53.4","-3.7","308"
"","UP","9849","2119","217.5","78.8","-0.5","761"
"","Uttarakhand","1653","0","30.6","20.0","0.3","217"
"","HP","1035","0","21.0","11.8","-1.6","51"
"","J&K","1489","100","30.1","20.9","-1.2","108"
"","Chandigarh","206","0","4.2","3.9","0.2","50"
"WR","Chhattisgarh","3033","59","67.7","19.2","-2.3","282"
"","Gujarat","11756","4","269.9","49.4","2.7","427"
"","MP","7221","0","138.7","71.5","-3.4","312"
"","Maharashtra","17104","96","373.7","120.9","-1.1","410"
"","Goa","342","0","7.3","6.9","0.0","55"
"","DD","262","0","6.2","5.3","0.9","35"
"","DNH","593","0","14.1","13.4","0.6","46"
"SR","Andhra Pradesh","11129","2500","249.2","75.4","3.6","376"
"","Karnataka","7692","1600","170.8","24.7","1.1","228"
"","Kerala","2910","550","57.9","33.0","2.4","287"
"","Tamil Nadu","11313","605","224.3","79.8","1.7","370"
"","Pondy","302","0","6.4","7.7","-1.3","-3"
"ER","Bihar","1710","400","29.3","33.5","-4.2","140"
"","DVC","2553","0","54.4","-21.9","2.9","340"
"","Jharkhand","983","0","15.4","7.3","-2.9","20"
"","Odisha","3746","0","76.0","9.9","5.2","520"
"","West Bengal","6658","77","127.6","32.5","-2.6","300"
"","Sikkim","68","0","1.2","1.8","-0.6","2"
"NER","Arunachal Pradesh","95","3","1.3","0.9","0.4","35"
"","Assam","942","99","12.6","10.7","-3.2","70"
"","Manipur","73","9","1.1","1.0","0.1","34"
"","Meghalaya","246","29","4.2","2.9","0.6","54"
"","Mizoram","46","2","0.9","0.8","0.1","15"
"","Nagaland","48","2","1.1","0.8","0.3","19"
"","Tripura","154","26","3.1","0.7","0.4","48"
