"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5444","0","117.6","20.4","0.1","96","0.0"
"","Haryana","6190","0","115.0","61.6","1.4","199","0.9"
"","Rajasthan","10690","0","219.7","66.0","-2.0","338","0.0"
"","Delhi","3389","0","65.4","52.4","-1.5","113","0.0"
"","UP","15627","0","304.0","117.7","-2.1","189","0.0"
"","Uttarakhand","1801","0","35.1","23.9","-0.5","119","0.0"
"","HP","1506","0","27.8","16.7","0.6","151","0.0"
"","J&K","2038","510","39.4","30.8","-0.7","324","9.3"
"","Chandigarh","171","0","3.2","3.3","-0.2","16","0.0"
"WR","Chhattisgarh","3910","0","85.8","23.9","-0.9","446","0.0"
"","Gujarat","15281","0","334.4","129.4","6.4","547","0.0"
"","MP","12632","0","269.6","161.6","-1.4","687","0.0"
"","Maharashtra","23019","0","477.2","177.6","-0.6","816","0.0"
"","Goa","468","0","10.7","10.2","0.0","49","0.0"
"","DD","326","0","7.2","6.4","0.8","63","0.0"
"","DNH","683","0","15.7","15.0","0.8","79","0.0"
"","Essar steel","534","0","10.3","10.6","-0.3","236","0.0"
"SR","Andhra Pradesh","8751","0","192.2","69.7","1.8","670","0.0"
"","Telangana","9167","0","202.5","86.2","2.2","666","0.0"
"","Karnataka","10427","0","210.3","46.3","0.9","696","0.0"
"","Kerala","3481","0","70.6","40.5","1.3","228","0.0"
"","Tamil Nadu","12333","0","254.2","130.1","0.6","608","0.0"
"","Pondy","311","0","6.6","6.9","-0.3","17","0.0"
"ER","Bihar","4322","0","79.3","77.5","0.3","50","0.0"
"","DVC","2916","385","60.7","-23.2","6.8","650","1.2"
"","Jharkhand","1043","0","23.8","16.7","-0.1","130","0.0"
"","Odisha","4551","200","90.1","35.3","3.8","320","0.6"
"","West Bengal","7836","0","145.0","37.9","1.6","280","0.0"
"","Sikkim","93","0","1.2","1.6","-0.4","0","0.0"
"NER","Arunachal Pradesh","108","4","2.0","1.8","0.2","23","0.0"
"","Assam","1424","67","22.7","17.0","0.8","130","0.7"
"","Manipur","176","3","2.4","2.5","-0.1","44","0.0"
"","Meghalaya","311","0","5.3","2.8","-0.1","32","0.0"
"","Mizoram","86","3","1.9","0.9","0.5","8","0.0"
"","Nagaland","130","4","2.1","1.8","-0.1","21","0.0"
"","Tripura","223","3","3.6","2.5","-0.3","1","0.1"
