"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5355","0","107.4","32.3","0.2","173","0.0"
"","Haryana","5803","0","116.6","60.4","0.3","200","0.0"
"","Rajasthan","12167","58","233.9","60.4","-2.7","318","0.0"
"","Delhi","3975","0","65.4","49.5","-0.9","225","0.0"
"","UP","13549","0","285.5","112.0","0.4","224","0.0"
"","Uttarakhand","1984","0","35.6","21.4","-0.3","94","0.0"
"","HP","1483","0","27.3","22.8","-0.5","57","0.0"
"","J&K","2728","682","54.2","45.2","3.9","413","12.8"
"","Chandigarh","200","0","3.2","3.5","-0.3","53","0.0"
"WR","Chhattisgarh","3769","0","81.8","33.9","-0.5","314","0.0"
"","Gujarat","15264","0","315.6","81.0","1.7","577","0.0"
"","MP","13739","0","253.7","139.5","-1.3","806","0.0"
"","Maharashtra","19761","0","401.3","120.1","-1.4","619","0.0"
"","Goa","458","0","9.5","8.0","0.8","61","0.0"
"","DD","305","0","6.9","6.8","0.1","29","0.0"
"","DNH","737","0","17.3","17.3","0.0","29","0.0"
"","Essar steel","554","0","10.7","11.1","-0.4","251","0.0"
"SR","Andhra Pradesh","8082","0","161.7","64.6","0.8","606","0.0"
"","Telangana","8913","0","178.7","73.7","0.7","507","0.0"
"","Karnataka","10790","0","201.9","69.3","0.4","634","0.0"
"","Kerala","3131","0","60.3","51.6","0.0","141","0.0"
"","Tamil Nadu","12786","0","275.1","137.1","1.4","530","0.0"
"","Pondy","347","0","7.3","7.4","-0.1","52","0.0"
"ER","Bihar","4173","0","75.7","70.7","-0.2","460","0.0"
"","DVC","2860","0","66.2","-35.9","0.8","396","0.1"
"","Jharkhand","1153","0","24.8","18.6","0.9","169","0.0"
"","Odisha","3653","0","68.3","23.5","0.2","267","0.0"
"","West Bengal","5829","0","104.1","19.4","-0.3","309","0.0"
"","Sikkim","88","0","1.4","1.8","-0.4","18","0.0"
"NER","Arunachal Pradesh","108","2","2.2","2.0","0.2","39","0.0"
"","Assam","1347","11","23.4","17.7","1.2","113","0.3"
"","Manipur","184","3","2.7","3.1","-0.4","28","0.0"
"","Meghalaya","321","0","6.3","5.2","0.0","84","0.0"
"","Mizoram","94","2","1.9","1.5","0.2","15","0.0"
"","Nagaland","106","3","2.1","2.0","-0.1","11","0.0"
"","Tripura","220","1","3.8","1.9","-0.3","46","0.0"
