"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5511","0","104.1","40.4","0.9","180"
"","Haryana","6179","0","120.5","73.5","-0.3","232"
"","Rajasthan","9663","0","209.3","74.5","2.9","292"
"","Delhi","3471","0","61.1","47.5","1.9","251"
"","UP","12849","120","277.3","89.0","0.2","224"
"","Uttarakhand","1824","0","33.4","18.6","0.3","119"
"","HP","1407","27","26.8","21.2","0.5","121"
"","J&K","1754","439","38.5","38.5","-5.4","0"
"","Chandigarh","216","0","3.6","3.5","0.2","43"
"WR","Chhattisgarh","3121","0","68.3","4.4","-1.1","174"
"","Gujarat","12648","0","271.6","91.5","0.1","562"
"","MP","9884","0","222.2","129.2","-1.7","248"
"","Maharashtra","20077","0","412.8","120.7","-0.4","581"
"","Goa","517","0","8.6","7.5","0.4","36"
"","DD","291","0","6.4","6.3","0.2","26"
"","DNH","697","0","15.9","16.1","-0.2","41"
"","Essar steel","504","0","10.0","9.9","0.1","192"
"SR","Andhra Pradesh","6737","0","142.3","17.9","2.4","1466"
"","Telangana","7476","0","148.6","67.4","2.2","362"
"","Karnataka","8842","0","191.6","67.1","5.3","716"
"","Kerala","3469","0","66.5","50.6","2.3","287"
"","Tamil Nadu","12846","0","280.0","141.4","-1.4","721"
"","Pondy","313","0","6.3","6.6","-0.3","22"
"ER","Bihar","3372","0","58.6","57.2","0.0","150"
"","DVC","2983","0","62.0","-33.3","-0.5","200"
"","Jharkhand","1114","0","22.7","13.7","1.8","125"
"","Odisha","3727","0","64.3","13.8","1.2","200"
"","West Bengal","6333","0","103.1","19.7","3.3","200"
"","Sikkim","88","0","1.8","1.4","0.4","15"
"NER","Arunachal Pradesh","97","2","2.0","1.8","0.2","21"
"","Assam","1375","14","22.4","16.8","1.4","161"
"","Manipur","137","4","2.5","2.4","0.1","27"
"","Meghalaya","270","0","4.7","4.2","-0.4","25"
"","Mizoram","85","1","1.6","1.4","0.2","16"
"","Nagaland","95","3","2.2","1.9","0.3","23"
"","Tripura","217","0","3.2","1.6","-0.6","69"
