"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6061","0","122.5","78.7","0.5","248"
"","Haryana","7099","25","132.6","100.5","-0.7","112"
"","Rajasthan","8928","0","193.4","73.6","1.2","271"
"","Delhi","4980","0","102.8","86.6","-1.6","105"
"","UP","16615","0","348.5","153.5","0.7","341"
"","Uttarakhand","1901","0","38.3","15.8","-1.3","109"
"","HP","1237","0","25.4","8.5","-0.2","182"
"","J&K","1865","466","38.4","19.2","-0.4","300"
"","Chandigarh","276","0","5.3","5.3","0.1","38"
"WR","Chhattisgarh","4038","0","95.1","32.4","-2.4","108"
"","Gujarat","15293","0","340.5","79.6","-1.4","403"
"","MP","8505","0","182.7","100.1","-1.4","489"
"","Maharashtra","22857","0","499.3","162.1","2.4","647"
"","Goa","493","0","11.1","9.4","1.2","88"
"","DD","322","0","7.3","6.8","0.4","29"
"","DNH","747","0","16.8","15.9","0.8","73"
"","Essar steel","444","0","9.2","9.3","-0.1","162"
"SR","Andhra Pradesh","7716","0","170.8","19.3","4.2","602"
"","Telangana","8302","0","174.1","73.2","1.1","248"
"","Karnataka","9594","0","211.2","74.9","3.5","395"
"","Kerala","3842","0","76.4","52.7","1.6","326"
"","Tamil Nadu","14696","0","320.6","159.2","5.8","615"
"","Pondy","355","0","7.6","8.0","-0.4","31"
"ER","Bihar","3791","0","65.8","64.5","1.1","200"
"","DVC","2817","0","65.6","-33.8","-1.3","150"
"","Jharkhand","1154","0","25.3","17.1","2.2","200"
"","Odisha","4080","0","83.6","23.6","-1.0","200"
"","West Bengal","8646","0","161.6","41.6","3.2","450"
"","Sikkim","95","0","1.4","1.1","0.3","40"
"NER","Arunachal Pradesh","86","4","2.1","1.6","0.5","26"
"","Assam","1462","18","23.3","17.3","2.3","186"
"","Manipur","151","1","2.5","2.1","0.3","10"
"","Meghalaya","277","0","4.8","2.8","0.2","34"
"","Mizoram","79","3","1.4","1.0","0.4","32"
"","Nagaland","102","1","2.1","1.7","0.1","16"
"","Tripura","200","16","4.0","2.7","0.5","83"
