"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","12621","0","282.7","135.4","-1.1","430","0.0"
"","Haryana","9976","0","219.7","152.7","-0.6","216","0.0"
"","Rajasthan","11660","0","254.7","63.9","0.7","566","0.0"
"","Delhi","6567","0","133.5","114.5","-0.7","296","0.1"
"","UP","20560","1040","446.8","211.9","3.1","750","0.0"
"","Uttarakhand","2163","0","47.2","17.5","0.4","152","0.0"
"","HP","1472","0","31.7","2.7","0.2","88","0.0"
"","J&K","2374","593","48.8","22.1","1.9","227","11.6"
"","Chandigarh","351","0","6.7","7.5","-0.9","69","0.0"
"WR","Chhattisgarh","3784","0","87.3","34.9","-2.4","268","0.0"
"","Gujarat","14949","0","331.8","60.0","2.9","651","0.0"
"","MP","8257","0","188.4","100.6","-0.1","579","0.0"
"","Maharashtra","18028","0","407.6","94.5","-3.7","658","0.0"
"","Goa","541","0","12.4","10.7","1.1","46","0.0"
"","DD","337","0","7.5","7.2","0.3","96","0.0"
"","DNH","791","0","18.5","18.7","-0.2","128","0.0"
"","Essar steel","373","0","6.5","6.3","0.2","308","0.0"
"SR","Andhra Pradesh","8450","0","185.0","13.7","0.3","483","0.0"
"","Telangana","7435","0","163.5","46.1","-0.6","454","0.0"
"","Karnataka","10182","0","195.2","59.5","-0.4","496","0.0"
"","Kerala","3789","0","76.1","64.6","2.2","232","0.0"
"","Tamil Nadu","15600","0","337.3","132.2","0.6","418","0.0"
"","Pondy","416","0","8.6","8.9","-0.3","33","0.0"
"ER","Bihar","5428","0","103.1","104.3","-3.7","30","0.0"
"","DVC","3239","0","67.8","-42.5","0.9","200","0.0"
"","Jharkhand","1197","0","25.2","17.2","-1.3","50","0.0"
"","Odisha","3991","0","88.4","33.5","-1.2","400","0.0"
"","West Bengal","8887","0","175.9","62.8","1.7","300","0.0"
"","Sikkim","92","0","1.3","1.4","-0.1","18","0.0"
"NER","Arunachal Pradesh","128","3","2.2","3.0","-0.8","19","0.0"
"","Assam","1661","48","29.6","21.9","3.7","129","3.0"
"","Manipur","158","3","2.6","2.3","0.3","31","0.0"
"","Meghalaya","313","4","5.4","1.5","-0.1","89","0.0"
"","Mizoram","88","7","1.7","1.4","0.3","13","0.0"
"","Nagaland","115","6","2.2","2.2","-0.3","14","0.0"
"","Tripura","248","10","5.5","4.7","0.5","136","0.0"
