"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10066","0","238.2","108.6","-1.2","50","0.0"
"","Haryana","8352","0","181.5","126.7","0.5","218","0.0"
"","Rajasthan","10554","0","230.1","60.4","1.5","507","0.0"
"","Delhi","4976","0","104.2","77.0","-1.1","254","0.1"
"","UP","16646","0","333.9","149.1","-0.9","191","0.0"
"","Uttarakhand","1996","0","40.7","20.4","0.9","254","0.0"
"","HP","1439","0","30.0","8.8","0.8","236","0.0"
"","J&K","2075","519","42.8","33.5","-6.0","-26","10.2"
"","Chandigarh","254","0","5.2","5.3","-0.1","23","0.0"
"WR","Chhattisgarh","3703","0","75.3","19.4","-4.3","438","0.0"
"","Gujarat","18221","0","403.2","110.7","5.6","585","0.0"
"","MP","9355","0","199.5","93.3","-0.7","613","0.0"
"","Maharashtra","22399","0","474.0","150.7","0.1","2062","0.0"
"","Goa","460","0","12.6","9.9","-0.3","67","0.0"
"","DD","330","0","7.5","6.0","1.5","106","0.0"
"","DNH","781","0","18.3","17.1","1.2","164","0.0"
"","Essar steel","488","0","10.7","10.7","0.0","235","0.0"
"SR","Andhra Pradesh","6969","0","153.3","12.3","0.9","498","0.0"
"","Telangana","8411","0","182.5","86.6","0.2","495","0.0"
"","Karnataka","9678","0","199.2","29.6","0.5","489","0.0"
"","Kerala","3396","0","68.8","41.9","1.6","256","0.0"
"","Tamil Nadu","14406","0","310.6","103.0","0.9","491","0.0"
"","Pondy","342","0","7.5","7.4","0.1","51","0.0"
"ER","Bihar","3973","0","65.8","69.3","-3.8","400","0.0"
"","DVC","2917","1","60.7","-23.5","6.9","375","0.8"
"","Jharkhand","972","0","19.1","14.4","-1.2","40","0.0"
"","Odisha","4490","0","90.0","18.3","2.3","350","0.0"
"","West Bengal","7201","0","133.6","45.9","0.5","50","0.0"
"","Sikkim","97","0","1.2","1.0","0.2","10","0.0"
"NER","Arunachal Pradesh","125","3","2.4","2.6","-0.2","42","0.0"
"","Assam","1752","114","32.8","26.7","1.0","206","1.4"
"","Manipur","183","3","2.3","2.3","0.1","54","0.0"
"","Meghalaya","280","0","4.9","0.3","0.2","88","0.0"
"","Mizoram","75","3","1.4","1.1","0.0","16","0.0"
"","Nagaland","123","2","2.3","1.8","0.2","37","0.0"
"","Tripura","270","5","4.5","4.1","-0.4","150","0.1"
