"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5438","0","115.4","53.2","0.0","185"
"","Haryana","7430","0","137.7","70.8","-3.4","221"
"","Rajasthan","9547","0","207.5","69.4","2.7","345"
"","Delhi","4225","0","85.3","74.0","-2.3","63"
"","UP","12172","2190","269.0","113.9","-1.7","294"
"","Uttarakhand","1750","0","34.5","16.2","1.6","182"
"","HP","1229","0","23.3","13.6","0.8","186"
"","J&K","1966","492","38.4","25.8","0.3","219"
"","Chandigarh","216","0","4.0","4.1","0.3","17"
"WR","Chhattisgarh","3772","96","87.8","36.4","-0.1","189"
"","Gujarat","14050","5","315.2","67.4","-0.4","412"
"","MP","9878","0","221.5","111.4","-0.8","213"
"","Maharashtra","20507","350","448.3","125.6","-0.5","429"
"","Goa","449","0","9.1","8.3","0.7","60"
"","DD","308","0","6.9","6.7","0.2","37"
"","DNH","719","0","16.7","16.8","-0.1","55"
"","Essar steel","163","0","2.5","2.7","-0.3","76"
"SR","Andhra Pradesh","6414","0","144.6","26.8","3.5","807"
"","Telangana","6685","0","154.3","101.8","1.1","379"
"","Karnataka","6558","1600","149.8","23.5","7.5","743"
"","Kerala","3383","0","63.4","35.0","1.2","292"
"","Tamil Nadu","13132","0","279.1","120.8","5.0","574"
"","Pondy","315","25","6.7","6.1","0.5","57"
"ER","Bihar","3292","0","69.2","68.4","-1.5","230"
"","DVC","2503","0","55.5","-16.7","-2.7","180"
"","Jharkhand","1000","0","22.9","11.7","-0.6","110"
"","Odisha","3690","0","68.1","16.8","0.4","205"
"","West Bengal","7350","0","143.0","42.4","1.5","200"
"","Sikkim","93","0","1.3","0.8","0.5","28"
"NER","Arunachal Pradesh","118","3","2.0","1.8","0.2","46"
"","Assam","1405","75","23.6","18.3","0.5","281"
"","Manipur","142","3","2.3","2.0","0.2","44"
"","Meghalaya","273","2","4.5","2.2","-1.1","140"
"","Mizoram","77","2","1.3","1.3","0.0","5"
"","Nagaland","114","1","1.7","1.6","0.0","34"
"","Tripura","226","2","4.0","0.6","1.3","45"
