"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5271","0","103.6","38.0","-1.3","93","0.0"
"","Haryana","6134","0","118.4","81.7","0.1","149","0.0"
"","Rajasthan","11830","0","233.4","63.4","-0.7","227","0.0"
"","Delhi","3835","0","64.9","56.8","-0.8","194","0.0"
"","UP","14053","0","246.0","98.8","1.4","616","0.0"
"","Uttarakhand","1853","0","35.6","21.3","-1.3","78","0.0"
"","HP","1554","0","28.3","21.5","-0.6","91","0.1"
"","J&K","2141","535","42.8","44.1","-10.8","212","10.0"
"","Chandigarh","220","0","3.5","4.0","-0.4","10","0.0"
"WR","Chhattisgarh","3636","0","70.7","19.8","-3.5","299","0.0"
"","Gujarat","15052","0","320.9","109.9","2.4","550","0.0"
"","MP","11211","0","210.3","97.9","-0.8","481","0.0"
"","Maharashtra","19770","0","413.0","128.1","0.3","497","0.0"
"","Goa","498","0","11.9","11.4","-0.1","85","0.0"
"","DD","320","0","7.3","7.1","0.2","29","0.0"
"","DNH","765","0","18.0","17.9","0.1","42","0.0"
"","Essar steel","606","0","11.2","11.4","-0.3","259","0.0"
"SR","Andhra Pradesh","8424","0","178.1","75.0","1.4","658","0.0"
"","Telangana","8803","0","189.8","62.0","0.6","647","0.0"
"","Karnataka","11797","0","226.8","77.4","-0.1","468","0.0"
"","Kerala","3763","0","76.1","58.6","0.7","172","0.0"
"","Tamil Nadu","14855","0","315.8","173.1","-0.1","438","0.0"
"","Pondy","365","0","7.5","7.7","-0.1","33","0.0"
"ER","Bihar","3911","0","66.3","62.4","-1.4","460","0.0"
"","DVC","3000","0","61.4","-42.0","-0.2","396","0.0"
"","Jharkhand","1000","0","19.5","13.2","-1.2","169","0.0"
"","Odisha","3853","0","68.2","18.4","-0.8","267","0.0"
"","West Bengal","6406","0","124.7","25.4","-0.4","309","0.0"
"","Sikkim","100","0","1.3","1.5","-0.2","18","0.0"
"NER","Arunachal Pradesh","114","2","2.2","2.4","-0.3","31","0.0"
"","Assam","1365","66","23.4","18.6","0.7","76","0.4"
"","Manipur","177","1","2.5","2.7","-0.3","23","0.0"
"","Meghalaya","365","0","6.3","5.0","-0.1","45","0.0"
"","Mizoram","99","2","1.9","1.5","0.2","22","0.0"
"","Nagaland","127","3","2.1","2.0","0.0","16","0.0"
"","Tripura","226","0","3.8","2.0","0.2","35","0.0"
