"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10918","0","245.7","141.7","-1.3","100","0.0"
"","Haryana","9333","138","198.3","157.0","1.9","299","0.7"
"","Rajasthan","9347","0","205.5","53.9","-2.1","239","0.0"
"","Delhi","5992","0","121.6","100.4","2.7","361","0.1"
"","UP","20612","370","425.3","193.6","0.1","961","0.0"
"","Uttarakhand","1944","0","42.6","14.8","0.8","152","0.3"
"","HP","1426","0","29.3","-3.3","0.4","272","0.0"
"","J&K","2225","556","43.6","20.9","3.2","406","10.5"
"","Chandigarh","301","0","6.1","6.2","-0.1","35","0.0"
"WR","Chhattisgarh","4273","0","97.0","29.1","2.8","306","0.0"
"","Gujarat","12809","0","279.6","43.0","0.0","526","0.0"
"","MP","8706","0","195.6","107.2","-0.6","446","0.0"
"","Maharashtra","16424","0","357.5","99.4","-0.2","636","0.0"
"","Goa","541","0","8.8","8.8","-0.7","33","0.0"
"","DD","298","0","6.5","6.3","0.2","122","0.0"
"","DNH","772","0","16.7","16.8","-0.1","72","0.0"
"","Essar steel","372","0","6.0","5.9","0.1","296","0.0"
"SR","Andhra Pradesh","7152","0","158.1","-6.3","-0.1","526","0.0"
"","Telangana","8542","0","166.3","60.8","0.0","432","0.0"
"","Karnataka","9414","0","170.9","19.1","-3.9","398","0.0"
"","Kerala","3391","0","68.3","53.3","3.0","381","0.0"
"","Tamil Nadu","13565","0","309.9","131.0","0.8","684","0.0"
"","Pondy","363","0","7.6","7.9","-0.3","56","0.0"
"ER","Bihar","5509","0","113.1","108.1","1.0","300","0.0"
"","DVC","2854","0","61.4","-34.3","-0.2","150","0.0"
"","Jharkhand","1103","0","23.9","19.2","0.7","100","0.3"
"","Odisha","4693","0","99.7","48.3","4.2","350","0.0"
"","West Bengal","9144","0","184.6","82.1","6.4","500","0.0"
"","Sikkim","70","0","0.8","1.2","-0.5","5","0.0"
"NER","Arunachal Pradesh","145","2","2.5","2.6","-0.1","69","0.0"
"","Assam","1865","121","34.6","29.6","0.0","172","1.0"
"","Manipur","174","1","2.6","2.4","0.2","18","0.0"
"","Meghalaya","336","0","5.7","0.5","-0.2","66","0.0"
"","Mizoram","98","1","1.8","1.2","0.3","14","0.1"
"","Nagaland","139","2","2.5","2.1","0.0","48","0.0"
"","Tripura","302","5","4.9","4.9","-0.3","97","0.4"
