"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5032","0","99.0","43.0","-1.5","67","0.0"
"","Haryana","5679","0","107.9","106.9","-0.1","146","0.0"
"","Rajasthan","10976","0","212.4","67.0","0.1","416","0.0"
"","Delhi","3234","0","63.2","46.7","-0.1","244","0.0"
"","UP","14220","0","269.0","119.2","1.0","991","1.1"
"","Uttarakhand","1710","0","32.9","18.1","-0.1","107","0.0"
"","HP","1533","0","27.3","17.5","0.5","143","0.0"
"","J&K","2000","500","36.2","31.1","-2.4","201","8.6"
"","Chandigarh","179","0","3.3","3.2","0.1","21","0.0"
"WR","Chhattisgarh","3343","0","72.1","23.5","-0.6","299","0.0"
"","Gujarat","14379","0","308.7","76.2","1.9","674","0.0"
"","MP","10329","0","209.1","142.6","-3.4","439","0.0"
"","Maharashtra","18691","0","402.5","133.8","-1.8","506","0.0"
"","Goa","541","0","12.2","11.4","0.2","52","0.0"
"","DD","317","0","6.9","6.5","0.4","41","0.0"
"","DNH","769","0","17.7","17.9","-0.2","61","0.0"
"","Essar steel","274","0","5.3","5.7","-0.4","284","0.0"
"SR","Andhra Pradesh","8308","0","173.2","75.3","1.0","362","0.0"
"","Telangana","7527","0","160.5","47.1","0.6","446","0.0"
"","Karnataka","8688","0","168.5","31.4","-0.5","785","0.0"
"","Kerala","3451","0","67.9","52.4","1.3","163","0.0"
"","Tamil Nadu","14126","0","286.3","147.3","-0.1","590","0.0"
"","Pondy","368","0","6.5","8.0","-1.5","18","0.0"
"ER","Bihar","4307","0","74.8","73.0","1.0","430","0.0"
"","DVC","2993","0","62.8","-29.0","0.0","170","0.0"
"","Jharkhand","1184","0","23.9","14.5","0.3","60","0.0"
"","Odisha","3622","0","73.3","4.4","3.3","160","0.0"
"","West Bengal","6470","0","109.0","32.1","1.4","220","0.0"
"","Sikkim","100","0","1.2","1.3","-0.1","55","0.0"
"NER","Arunachal Pradesh","105","5","2.1","1.7","0.2","45","0.0"
"","Assam","1385","52","23.6","16.5","1.0","117","0.6"
"","Manipur","170","3","2.3","2.3","0.0","24","0.0"
"","Meghalaya","339","1","5.9","3.2","-0.1","130","0.0"
"","Mizoram","92","2","1.8","0.9","0.1","8","0.0"
"","Nagaland","102","2","2.2","1.9","0.0","21","0.0"
"","Tripura","226","12","4.3","2.2","0.6","43","0.0"
