"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5346","0","105.8","55.3","-1.3","28","0.0"
"","Haryana","5351","0","105.6","103.4","0.8","185","0.0"
"","Rajasthan","9673","0","188.1","70.5","3.3","1099","0.0"
"","Delhi","3119","0","63.2","49.4","-0.9","84","0.0"
"","UP","14133","0","262.8","121.2","0.7","665","4.1"
"","Uttarakhand","1429","0","27.7","15.7","0.7","152","0.0"
"","HP","1154","18","21.5","11.2","0.4","259","0.0"
"","J&K","2384","596","42.9","35.8","-0.9","254","10.2"
"","Chandigarh","187","0","3.3","3.5","-0.1","15","0.0"
"WR","Chhattisgarh","3283","0","71.2","25.8","-0.7","198","0.0"
"","Gujarat","10882","0","229.6","63.2","-1.6","555","0.0"
"","MP","7450","0","156.5","105.6","-3.1","495","0.0"
"","Maharashtra","15246","0","320.1","108.8","-1.3","526","0.0"
"","Goa","541","0","10.1","11.2","-1.7","62","0.0"
"","DD","192","0","4.1","3.7","0.4","29","0.0"
"","DNH","651","0","14.0","14.0","0.0","37","0.0"
"","Essar steel","277","0","5.7","5.7","0.0","308","0.0"
"SR","Andhra Pradesh","7287","0","156.7","62.6","-0.8","412","0.0"
"","Telangana","7112","-7","145.3","44.5","-2.3","536","0.0"
"","Karnataka","7056","0","133.8","28.7","-2.6","710","0.0"
"","Kerala","3229","0","64.4","45.8","1.3","177","0.0"
"","Tamil Nadu","10596","0","218.6","124.8","-3.1","512","0.0"
"","Pondy","327","0","6.3","6.9","-0.6","51","0.0"
"ER","Bihar","4403","0","80.0","78.7","0.7","145","0.0"
"","DVC","2993","0","60.3","-16.1","0.2","129","0.0"
"","Jharkhand","1160","0","23.6","14.8","-1.7","52","0.0"
"","Odisha","3948","0","77.4","9.7","0.7","176","0.0"
"","West Bengal","6625","0","115.1","36.8","2.7","298","0.0"
"","Sikkim","75","0","0.7","1.1","-0.4","24","0.0"
"NER","Arunachal Pradesh","113","2","2.0","1.5","0.2","23","0.0"
"","Assam","1427","101","24.3","17.4","0.5","99","0.8"
"","Manipur","158","3","2.4","2.3","0.1","14","0.0"
"","Meghalaya","341","0","5.7","0.9","-0.1","32","0.0"
"","Mizoram","92","2","1.7","0.8","0.3","35","0.0"
"","Nagaland","116","2","2.0","2.0","-0.2","19","0.0"
"","Tripura","266","0","4.2","3.2","-0.5","33","0.0"
