"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4976","0","102.8","48.4","0.8","218"
"","Haryana","6490","0","117.4","74.2","-0.8","113"
"","Rajasthan","9996","0","222.2","83.6","2.5","302"
"","Delhi","3627","0","60.7","45.5","-2.0","180"
"","UP","11047","965","240.0","93.6","-0.1","417"
"","Uttarakhand","1954","0","35.8","24.8","1.2","201"
"","HP","1403","0","26.5","21.5","1.0","137"
"","J&K","2045","511","43.9","38.1","-0.1","67"
"","Chandigarh","213","0","3.7","3.7","0.3","16"
"WR","Chhattisgarh","3377","96","74.1","30.2","-1.6","381"
"","Gujarat","12872","0","282.2","65.2","4.4","552"
"","MP","10885","0","218.1","123.2","-1.0","371"
"","Maharashtra","18270","14","376.5","100.9","-0.6","427"
"","Goa","421","0","8.2","7.9","-0.3","31"
"","DD","286","0","6.5","6.4","0.1","37"
"","DNH","684","0","16.0","16.3","-0.2","31"
"","Essar steel","575","0","11.9","10.3","1.5","257"
"SR","Andhra Pradesh","6628","0","135.2","23.1","-0.1","380"
"","Telangana","6162","0","132.2","82.6","0.9","242"
"","Karnataka","8775","500","185.1","44.4","1.3","468"
"","Kerala","3305","0","60.8","45.4","2.2","183"
"","Tamil Nadu","13052","0","272.0","111.2","4.4","491"
"","Pondy","318","0","6.2","6.4","-0.2","25"
"ER","Bihar","3319","0","64.9","64.2","-1.7","118"
"","DVC","2628","200","59.6","-19.0","-0.2","186"
"","Jharkhand","1082","0","23.6","11.1","0.4","164"
"","Odisha","3351","0","59.2","19.0","0.8","335"
"","West Bengal","6047","0","119.3","26.2","0.8","201"
"","Sikkim","89","0","1.5","1.2","0.4","18"
"NER","Arunachal Pradesh","93","4","2.0","1.4","0.5","49"
"","Assam","1322","10","21.7","16.0","0.8","216"
"","Manipur","140","3","2.5","2.4","0.1","24"
"","Meghalaya","352","3","5.5","5.2","-0.9","20"
"","Mizoram","89","3","1.5","1.1","0.3","27"
"","Nagaland","115","6","2.1","1.7","0.3","38"
"","Tripura","212","4","3.4","-0.8","0.9","32"
