"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11154","0","252.8","145.3","-0.8","125","0.0"
"","Haryana","9054","0","186.0","140.4","3.4","487","0.0"
"","Rajasthan","10437","0","217.6","64.7","1.4","427","0.0"
"","Delhi","5742","0","112.6","96.8","-1.3","132","0.0"
"","UP","15916","0","309.3","157.8","1.4","435","0.0"
"","Uttarakhand","1788","0","39.0","20.8","-0.4","155","0.0"
"","HP","1347","0","28.3","-1.6","2.4","211","0.0"
"","J&K","1947","487","35.8","17.9","-7.7","141","8.5"
"","Chandigarh","309","0","6.1","6.4","-0.3","19","0.0"
"WR","Chhattisgarh","3666","0","87.8","22.4","-4.5","80","0.0"
"","Gujarat","14509","0","323.7","73.9","3.1","768","0.0"
"","MP","7974","0","169.9","69.2","-1.2","374","0.0"
"","Maharashtra","19582","0","435.7","126.4","1.1","443","0.0"
"","Goa","444","0","11.3","10.8","-0.1","115","0.0"
"","DD","324","0","7.4","6.5","1.0","89","0.0"
"","DNH","725","0","16.9","16.3","0.5","78","0.0"
"","Essar steel","467","0","8.8","9.0","-0.2","283","0.0"
"SR","Andhra Pradesh","8661","0","184.9","19.3","1.3","541","0.0"
"","Telangana","10149","0","209.5","119.2","-0.5","406","0.0"
"","Karnataka","9274","0","190.2","56.9","1.6","587","0.0"
"","Kerala","3272","0","64.0","22.6","0.7","201","0.0"
"","Tamil Nadu","14882","0","320.2","95.7","-1.6","470","0.0"
"","Pondy","344","0","7.4","7.5","-0.2","59","0.2"
"ER","Bihar","4464","0","82.0","82.1","-0.2","50","0.0"
"","DVC","2815","0","68.3","-40.5","0.0","150","0.0"
"","Jharkhand","980","0","21.8","19.5","0.1","50","0.0"
"","Odisha","4747","0","91.7","47.3","3.1","250","0.0"
"","West Bengal","7536","0","148.5","49.5","0.7","200","0.0"
"","Sikkim","90","0","1.1","1.1","0.0","20","0.0"
"NER","Arunachal Pradesh","118","0","2.3","3.2","-0.8","0","0.0"
"","Assam","1740","63","32.5","26.8","1.4","147","0.7"
"","Manipur","158","3","2.4","2.5","-0.1","26","0.0"
"","Meghalaya","325","0","5.3","1.7","-0.3","23","0.0"
"","Mizoram","95","2","1.6","1.2","-0.1","14","0.0"
"","Nagaland","119","7","2.3","2.1","-0.1","9","0.0"
"","Tripura","233","3","4.0","6.1","-0.8","59","0.0"
