"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5637","0","106.4","39.3","-0.3","190"
"","Haryana","6512","0","122.5","68.1","0.3","179"
"","Rajasthan","9886","0","211.6","58.5","4.4","371"
"","Delhi","3862","0","65.8","55.1","0.2","279"
"","UP","13680","0","293.7","92.8","-2.0","259"
"","Uttarakhand","2000","0","36.9","23.4","0.0","163"
"","HP","1414","0","26.0","21.1","1.2","179"
"","J&K","2323","581","49.4","40.6","5.0","409"
"","Chandigarh","230","0","3.9","3.8","0.2","20"
"WR","Chhattisgarh","3233","0","73.5","18.1","-1.4","227"
"","Gujarat","13221","0","279.7","81.6","1.8","665"
"","MP","11247","0","211.0","126.2","-1.4","501"
"","Maharashtra","19849","0","407.2","141.8","-0.8","608"
"","Goa","419","0","8.6","7.9","0.3","6"
"","DD","296","0","6.7","6.5","0.1","18"
"","DNH","733","0","16.6","16.9","-0.3","5"
"","Essar steel","455","0","9.7","8.7","1.0","237"
"SR","Andhra Pradesh","7367","0","146.5","14.9","2.3","478"
"","Telangana","8042","0","155.5","70.4","1.8","730"
"","Karnataka","9174","0","196.8","71.9","2.6","532"
"","Kerala","3396","0","64.7","54.7","3.1","251"
"","Tamil Nadu","12236","0","259.8","141.3","-3.0","584"
"","Pondy","285","0","5.8","6.1","-0.4","54"
"ER","Bihar","3614","0","63.9","60.4","1.7","125"
"","DVC","3074","0","63.3","-38.9","0.6","200"
"","Jharkhand","1133","0","23.9","14.8","1.4","125"
"","Odisha","3678","0","66.1","12.1","0.2","150"
"","West Bengal","6943","0","110.4","28.0","0.6","150"
"","Sikkim","89","0","1.5","1.7","-0.1","15"
"NER","Arunachal Pradesh","102","4","2.1","2.0","0.1","0"
"","Assam","1351","8","22.9","16.1","2.3","206"
"","Manipur","132","1","2.4","2.3","0.1","22"
"","Meghalaya","293","0","5.9","4.4","0.0","7"
"","Mizoram","87","1","1.6","1.2","0.3","27"
"","Nagaland","100","1","1.9","1.8","0.0","23"
"","Tripura","209","0","3.1","1.9","-0.1","20"
