"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4737","0","87.7","45.7","0.7","188"
"","Haryana","5873","0","105.4","84.3","-1.5","214"
"","Rajasthan","9835","396","200.3","81.6","2.0","251"
"","Delhi","2837","0","53.4","37.7","1.3","304"
"","UP","12484","30","252.1","92.6","-1.7","193"
"","Uttarakhand","1674","0","32.9","20.3","0.8","199"
"","HP","1369","0","24.2","17.9","0.4","220"
"","J&K","1773","443","37.7","34.6","-2.5","61"
"","Chandigarh","175","0","3.2","3.2","0.0","23"
"WR","Chhattisgarh","2822","0","61.0","3.7","-1.9","149"
"","Gujarat","12752","0","271.4","83.4","0.6","563"
"","MP","10573","0","216.4","138.7","-3.2","287"
"","Maharashtra","19191","89","397.3","106.1","1.7","426"
"","Goa","423","0","8.9","7.9","0.4","37"
"","DD","282","0","6.4","6.3","0.1","13"
"","DNH","711","0","16.0","16.2","-0.2","44"
"","Essar steel","432","0","8.1","8.9","-0.9","141"
"SR","Andhra Pradesh","7144","0","155.0","29.4","3.4","519"
"","Telangana","6481","0","133.7","64.2","0.6","224"
"","Karnataka","9020","0","198.4","75.6","1.5","628"
"","Kerala","3403","0","67.1","56.2","3.3","269"
"","Tamil Nadu","13470","0","291.9","155.4","-0.4","455"
"","Pondy","322","0","6.8","7.2","-0.4","15"
"ER","Bihar","3476","0","59.1","58.0","-2.5","100"
"","DVC","2447","0","56.7","-37.2","-0.4","125"
"","Jharkhand","1139","0","22.0","14.7","0.1","120"
"","Odisha","3677","0","67.9","19.7","1.5","180"
"","West Bengal","6428","0","103.1","19.4","1.3","210"
"","Sikkim","90","0","1.5","1.4","0.1","10"
"NER","Arunachal Pradesh","121","1","2.1","1.8","0.3","7"
"","Assam","1400","6","23.3","17.0","2.1","101"
"","Manipur","127","2","2.3","2.1","0.2","10"
"","Meghalaya","286","0","4.6","3.7","-0.5","8"
"","Mizoram","82","1","1.1","1.1","0.0","14"
"","Nagaland","107","2","1.9","1.7","0.1","5"
"","Tripura","207","0","3.1","2.3","0.1","98"
