"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7593","0","139.5","81.9","-6.8","187","0.0"
"","Haryana","7945","0","160.3","108.4","2.8","796","0.1"
"","Rajasthan","10606","0","236.1","78.0","4.6","773","2.2"
"","Delhi","6372","0","129.5","104.6","-2.4","254","1.0"
"","UP","18456","570","393.9","174.4","1.2","442","0.0"
"","Uttarakhand","2082","0","40.4","18.5","-1.3","164","0.0"
"","HP","1393","0","26.3","2.1","1.8","314","0.0"
"","J&K","2149","537","40.1","16.9","-1.5","237","9.5"
"","Chandigarh","266","0","5.7","6.6","-0.9","12","0.0"
"WR","Chhattisgarh","3524","0","81.3","19.8","-1.1","62","0.0"
"","Gujarat","16717","0","365.1","152.7","4.3","484","0.0"
"","MP","8034","0","183.2","84.7","-4.9","350","0.0"
"","Maharashtra","20882","0","459.1","132.1","0.3","395","0.0"
"","Goa","495","0","10.6","9.9","-0.1","18","0.0"
"","DD","350","0","7.9","7.3","0.6","53","0.0"
"","DNH","782","0","18.3","18.0","0.4","54","0.0"
"","Essar steel","393","0","6.6","6.1","0.5","191","0.0"
"SR","Andhra Pradesh","7564","0","162.6","38.7","-0.6","631","0.0"
"","Telangana","8275","0","148.6","78.4","-0.3","397","0.0"
"","Karnataka","7641","0","161.9","49.3","-0.7","455","0.0"
"","Kerala","3528","0","69.3","50.6","0.3","280","0.0"
"","Tamil Nadu","13706","0","314.0","105.9","-1.3","474","0.0"
"","Pondy","363","0","7.9","8.3","-0.4","35","0.0"
"ER","Bihar","4964","0","98.6","94.1","1.6","200","0.0"
"","DVC","3044","0","70.1","-46.2","0.7","480","0.0"
"","Jharkhand","1141","0","24.7","18.0","0.8","110","0.0"
"","Odisha","4547","0","91.0","39.8","0.1","250","0.0"
"","West Bengal","8555","0","177.4","47.8","3.6","290","0.0"
"","Sikkim","83","0","1.2","1.3","-0.1","10","0.0"
"NER","Arunachal Pradesh","108","7","2.5","2.2","0.3","30","0.1"
"","Assam","1640","81","30.7","26.2","0.4","146","1.4"
"","Manipur","166","5","2.3","2.3","0.0","24","0.0"
"","Meghalaya","311","4","5.0","2.8","-0.3","26","0.0"
"","Mizoram","83","4","1.4","1.0","0.2","18","0.0"
"","Nagaland","114","4","2.3","1.9","0.3","18","0.0"
"","Tripura","265","7","4.9","4.4","1.1","79","0.1"
