"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5925","0","113.0","55.5","-1.3","61","0.0"
"","Haryana","6742","0","129.7","84.7","0.6","194","0.0"
"","Rajasthan","13706","0","243.4","63.8","-3.3","320","0.0"
"","Delhi","4802","0","79.7","64.5","0.5","299","0.0"
"","UP","16273","0","295.1","119.2","1.4","757","0.0"
"","Uttarakhand","2149","0","40.1","23.4","0.6","251","0.0"
"","HP","1671","0","30.2","24.0","-0.1","213","0.0"
"","J&K(UT) and Ladakh(UT)","2515","629","53.2","47.4","0.5","424","12.6"
"","Chandigarh","287","0","4.6","4.7","-0.1","39","0.0"
"WR","Chhattisgarh","3389","0","67.7","22.7","-8.9","188","0.0"
"","Gujarat","15204","0","313.9","68.1","-5.6","718","0.0"
"","MP","13317","0","236.6","110.7","-4.0","373","0.0"
"","Maharashtra","21202","0","427.0","138.5","-1.1","498","0.0"
"","Goa","511","0","13.4","10.2","2.7","43","0.0"
"","DD","308","0","6.3","6.4","-0.1","45","0.0"
"","DNH","776","0","17.6","17.7","-0.1","30","0.0"
"","Essar steel","319","0","5.8","6.2","-0.3","240","0.0"
"SR","Andhra Pradesh","8521","0","171.5","65.2","-0.7","323","0.0"
"","Telangana","10570","0","210.3","106.9","-0.3","228","0.0"
"","Karnataka","12458","0","226.8","62.4","-1.0","457","0.0"
"","Kerala","3616","0","73.4","55.7","1.5","164","0.0"
"","Tamil Nadu","14419","0","298.5","148.6","-1.8","520","0.0"
"","Pondy","359","0","7.3","7.6","-0.3","39","0.0"
"ER","Bihar","4472","0","80.2","78.1","0.9","181","0.0"
"","DVC","3061","0","64.9","-27.5","1.9","201","0.0"
"","Jharkhand","1351","0","24.4","17.6","-0.8","103","0.4"
"","Odisha","3574","0","65.4","8.2","0.3","205","0.0"
"","West Bengal","6266","0","110.9","28.2","-0.3","211","0.0"
"","Sikkim","140","0","2.0","1.6","0.4","56","0.0"
"NER","Arunachal Pradesh","119","2","2.2","1.8","0.3","6","0.0"
"","Assam","1371","18","22.4","19.6","-0.1","146","0.5"
"","Manipur","204","3","2.7","3.1","-0.4","26","0.0"
"","Meghalaya","377","0","6.5","3.1","0.9","90","0.5"
"","Mizoram","104","1","1.6","1.5","-0.1","50","0.0"
"","Nagaland","124","2","2.2","2.1","0.0","32","0.0"
"","Tripura","226","0","4.1","2.5","-0.1","13","0.0"
