"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4806","0","92.9","43.1","1.3","277"
"","Haryana","6212","0","107.8","48.6","-0.3","398"
"","Rajasthan","9562","0","203.1","75.0","3.7","478"
"","Delhi","3597","109","65.2","42.5","-1.3","388"
"","UP","10814","2230","220.7","75.7","-1.0","354"
"","Uttarakhand","1659","0","33.3","24.3","0.3","168"
"","HP","1353","0","25.9","20.8","0.7","170"
"","J&K","2083","368","43.2","35.6","2.8","304"
"","Chandigarh","223","0","4.0","3.8","0.3","36"
"WR","Chhattisgarh","3025","18","64.5","15.5","-2.9","187"
"","Gujarat","11684","0","248.1","56.4","1.4","577"
"","MP","6174","0","118.3","57.2","1.4","450"
"","Maharashtra","15400","56","318.9","71.3","1.7","829"
"","Goa","411","0","7.7","7.9","-0.8","138"
"","DD","239","0","5.4","5.3","0.1","76"
"","DNH","634","0","14.6","14.3","-0.2","242"
"","Essar steel","256","0","5.3","5.5","-0.2","174"
"SR","Andhra Pradesh","6044","0","135.5","21.0","3.4","459"
"","Telangana","6252","136","133.2","76.9","2.9","315"
"","Karnataka","8401","299","173.8","29.7","1.9","1319"
"","Kerala","3200","125","59.7","45.4","1.8","235"
"","Tamil Nadu","12238","1380","243.1","96.0","3.9","329"
"","Pondy","293","0","5.3","5.6","-0.3","72"
"ER","Bihar","2497","100","47.7","49.7","-7.9","215"
"","DVC","2306","0","48.1","-18.9","-0.8","435"
"","Jharkhand","912","0","18.2","9.8","-3.1","95"
"","Odisha","3385","0","62.1","20.5","4.3","445"
"","West Bengal","6106","0","105.0","11.8","3.9","397"
"","Sikkim","99","0","1.8","1.4","0.4","25"
"NER","Arunachal Pradesh","113","2","1.8","1.3","0.5","47"
"","Assam","1202","66","20.5","13.3","2.2","176"
"","Manipur","137","1","2.4","2.3","0.1","37"
"","Meghalaya","305","1","5.3","4.9","-0.9","39"
"","Mizoram","79","1","1.2","1.1","0.1","20"
"","Nagaland","114","2","2.3","1.6","0.2","26"
"","Tripura","207","1","2.5","0.5","-0.3","34"
