"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11188","0","259.7","131.4","-1.1","109","0.0"
"","Haryana","10294","0","224.4","164.7","0.5","152","0.0"
"","Rajasthan","10937","0","247.4","68.2","-1.4","499","0.0"
"","Delhi","6334","0","132.6","110.6","-0.6","173","0.0"
"","UP","18727","0","393.0","174.2","-1.4","532","2.2"
"","Uttarakhand","1981","0","42.9","14.5","0.6","159","0.0"
"","HP","1475","0","30.6","2.3","-0.4","70","0.0"
"","J&K","2120","530","41.3","19.5","-1.2","148","9.9"
"","Chandigarh","326","0","6.4","7.0","-0.6","3","0.0"
"WR","Chhattisgarh","3869","0","85.4","27.7","0.2","168","0.0"
"","Gujarat","12930","0","282.3","69.9","2.6","570","0.0"
"","MP","7696","0","162.6","67.0","-2.0","238","0.0"
"","Maharashtra","17701","0","383.5","124.4","-0.1","351","0.0"
"","Goa","541","0","11.9","11.1","0.2","107","0.0"
"","DD","330","0","7.4","7.0","0.4","172","0.0"
"","DNH","783","0","18.4","18.5","-0.1","119","0.0"
"","Essar steel","310","0","5.5","5.6","-0.1","270","0.0"
"SR","Andhra Pradesh","8230","0","184.5","27.9","0.1","420","0.0"
"","Telangana","9431","0","199.1","52.1","-0.8","578","0.0"
"","Karnataka","10212","0","193.9","39.8","0.3","682","0.0"
"","Kerala","3180","0","65.2","45.1","1.9","274","0.0"
"","Tamil Nadu","13262","0","291.4","138.9","1.2","798","0.0"
"","Pondy","370","0","7.3","7.6","-0.3","36","0.0"
"ER","Bihar","5490","0","102.7","100.5","-1.1","100","0.0"
"","DVC","2909","0","61.3","-21.6","0.0","200","0.0"
"","Jharkhand","1274","0","24.9","16.6","-1.0","50","0.0"
"","Odisha","4787","0","98.9","23.8","2.4","473","0.0"
"","West Bengal","8582","0","160.9","62.0","-0.7","250","0.0"
"","Sikkim","95","0","0.9","1.3","-0.4","20","0.0"
"NER","Arunachal Pradesh","116","1","2.2","2.9","-0.6","11","0.0"
"","Assam","1719","133","32.3","27.0","2.0","148","5.1"
"","Manipur","163","2","2.5","2.3","0.2","32","0.0"
"","Meghalaya","325","0","5.6","1.1","-0.2","42","0.0"
"","Mizoram","76","1","1.2","0.7","0.1","59","0.0"
"","Nagaland","123","2","2.3","2.4","-0.5","40","0.0"
"","Tripura","302","3","4.7","4.9","-0.1","72","0.0"
