"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8994","0","204.2","123.7","-0.4","90.0"
"","Haryana","7901","0","172.7","124.7","0.5","222.0"
"","Rajasthan","6452","0","128.6","49.2","0.0","230.0"
"","Delhi","4708","0","89.9","80.1","-0.8","678.0"
"","UP","12095","3710","273.9","138.3","-0.3","370.0"
"","Uttarakhand","1753","0","34.8","12.6","-1.2","74.0"
"","HP","1204","0","25.0","-0.2","0.8","116.0"
"","J&K","1806","451","32.6","18.1","-0.1","355.0"
"","Chandigarh","244","0","5.3","5.8","0.3","3.0"
"WR","Chhattisgarh","3488","0","83.4","31.9","3.9","482.0"
"","Gujarat","9929","0","216.2","28.4","0.8","543.0"
"","MP","6752","0","140.6","95.8","-2.6","493.0"
"","Maharashtra","16805","48","373.1","94.7","4.8","783.0"
"","Goa","357","0","8.0","6.5","0.9","31.0"
"","DD","276","0","6.2","5.7","0.5","63.3"
"","DNH","666","0","15.4","15.3","0.1","52.0"
"","Essar steel","355","0","6.8","6.2","0.6","153.0"
"SR","Andhra Pradesh","6330","0","143.1","29.1","1.2","619.0"
"","Telangana","6231","0","145.0","93.3","0.8","361.0"
"","Karnataka","7525","500","167.8","16.9","2.2","565.0"
"","Kerala","3228","70","62.8","32.8","1.9","331.0"
"","Tamil Nadu","12377","0","275.7","99.6","0.7","409.0"
"","Pondy","313","0","6.5","6.7","-0.2","-3.0"
"ER","Bihar","2802","0","60.3","58.9","-0.8","250.0"
"","DVC","2417","0","52.4","-17.0","-1.5","190.0"
"","Jharkhand","896","0","21.4","13.4","1.2","200.0"
"","Odisha","3705","0","74.8","13.3","2.0","320.0"
"","West Bengal","5689","0","109.2","34.0","2.1","260.0"
"","Sikkim","75","0","1.3","0.7","0.5","21.0"
"NER","Arunachal Pradesh","100","1","1.1","2.6","-1.5","1.0"
"","Assam","1281","177","26.0","18.5","2.7","188.2"
"","Manipur","117","3","1.7","2.1","-0.3","30.2"
"","Meghalaya","262","1","4.2","1.5","-0.8","89.3"
"","Mizoram","78","1","1.2","1.3","-0.1","22.1"
"","Nagaland","127","1","2.4","1.7","0.6","50.4"
"","Tripura","208","1","3.0","1.0","0.1","68.8"
