"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4723","0","94.8","22.2","-0.4","109","0.0"
"","Haryana","5603","0","103.7","52.9","0.7","284","0.0"
"","Rajasthan","11300","0","212.7","74.9","3.2","450","0.2"
"","Delhi","3542","0","57.7","43.9","0.4","359","0.0"
"","UP","13742","560","282.7","102.3","1.2","829","0.0"
"","Uttarakhand","1797","0","33.3","23.0","2.6","262","0.0"
"","HP","1369","0","24.4","20.0","0.5","319","0.0"
"","J&K","2195","549","50.6","43.3","0.1","185","11.2"
"","Chandigarh","210","0","3.4","3.1","0.3","50","0.0"
"WR","Chhattisgarh","3305","0","72.1","3.9","-0.6","170","0.0"
"","Gujarat","13032","0","281.7","133.9","2.1","364","0.0"
"","MP","11401","0","213.4","129.3","-2.6","439","0.0"
"","Maharashtra","17751","0","369.9","117.9","1.7","488","0.0"
"","Goa","460","0","9.3","9.0","-0.4","65","0.0"
"","DD","291","0","4.8","4.5","0.3","55","0.0"
"","DNH","729","0","14.6","14.1","0.5","106","0.0"
"","Essar steel","470","0","10.3","10.2","0.1","155","0.0"
"SR","Andhra Pradesh","8432","0","165.5","51.4","-1.0","346","0.1"
"","Telangana","8598","0","175.0","73.2","-1.2","320","0.1"
"","Karnataka","9630","0","198.1","92.8","-2.9","613","0.2"
"","Kerala","3285","0","64.5","51.7","1.1","164","0.1"
"","Tamil Nadu","13116","0","269.2","153.9","-0.4","423","0.3"
"","Pondy","298","0","5.8","6.4","-0.6","37","0.0"
"ER","Bihar","4218","0","74.2","69.3","-1.4","385","0.0"
"","DVC","3198","0","68.9","-35.3","-0.5","295","0.0"
"","Jharkhand","1112","0","24.9","14.1","0.7","125","0.0"
"","Odisha","3656","0","75.8","20.4","2.0","402","0.0"
"","West Bengal","5742","0","102.8","16.5","0.8","435","0.0"
"","Sikkim","96","0","1.4","1.9","-0.6","20","0.0"
"NER","Arunachal Pradesh","107","4","1.9","1.8","0.2","35","0.0"
"","Assam","1331","16","22.1","18.4","0.9","154","0.2"
"","Manipur","170","4","2.6","3.0","-0.5","14","0.0"
"","Meghalaya","309","1","5.5","3.9","0.0","47","0.0"
"","Mizoram","94","6","1.9","0.9","0.1","31","0.0"
"","Nagaland","103","8","1.8","1.8","-0.2","41","0.0"
"","Tripura","230","1","3.2","3.8","-0.3","62","0.0"
